g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
None-gene-458041,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,448,0.0069,-0.4966,0.9833,0,0,-0.0192,0.7593,-0.0192,0.7593,0.4308,0.6937,1.4665
None-gene-480290,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1071,0.0182,-0.3387,0.9825,0,0,0.0465,0.4586,0.0465,0.4586,0.4062,0.6478,0.753
None-gene-481540,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,282,0.0039,-0.5387,0.9824,0,0,0.1227,0.0694,0.1227,0.0694,0.3759,0.5915,-0.1237
None-gene-483700,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,482,0.0075,-0.488,0.9823,0,0,0.1082,0.084,0.1082,0.084,0.4212,0.6758,1.1873
None-gene-488588,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6486,0.1165,1.0335,0.9822,0,0,0.2761,0.0,0.2761,0.0,0.3813,0.6015,0.0326
None-gene-489408,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,147,0.0015,-0.5729,0.9821,0,0,-0.0354,0.6388,-0.0354,0.6388,0.4558,0.7403,2.1898
None-gene-497188,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,12958,0.234,2.6737,0.9818,0,0,0.2252,0.0003,0.2252,0.0003,0.3988,0.6341,0.5398
None-gene-514443,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1817,0.0318,-0.1497,0.9812,0,0,0.2451,0.0001,0.2451,0.0001,0.4205,0.6745,1.1674
None-gene-522864,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1358,0.0234,-0.266,0.9809,0,0,0.0941,0.1332,0.0941,0.1332,0.447,0.7239,1.9349
None-gene-524320,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2484,0.0439,0.0193,0.9808,0,0,0.107,0.0875,0.107,0.0875,0.438,0.7071,1.675
None-gene-533678,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,819,0.0137,-0.4026,0.9805,0,0,0.1063,0.0897,0.1063,0.0897,0.442,0.7146,1.7908
None-gene-537039,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,183,0.0021,-0.5638,0.9804,0,0,0.0831,0.2205,0.0831,0.2205,0.4262,0.6852,1.3341
None-gene-541513,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,20058,0.3628,4.473,0.9802,0,0,0.419,0.0,0.419,0.0,0.3564,0.5552,-0.6866
None-gene-577426,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,126,0.0011,-0.5782,0.9789,0,0,-0.0058,0.9316,-0.0058,0.9316,0.4603,0.7487,2.3211
None-gene-582261,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,222,0.0028,-0.5539,0.9787,0,0,0.0945,0.1706,0.0945,0.1706,0.4595,0.7471,2.2963
None-gene-582503,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,731,0.0121,-0.4249,0.9787,0,0,0.0047,0.9399,0.0047,0.9399,0.4637,0.7551,2.4204
None-gene-583236,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,171,0.0019,-0.5668,0.9787,0,0,0.0029,0.9669,0.0029,0.9669,0.4912,0.8063,3.2161
None-gene-587580,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,153,0.0016,-0.5714,0.9785,0,0,0.0626,0.369,0.0626,0.369,0.4379,0.707,1.6722
None-gene-598870,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9179,0.1654,1.716,0.9781,0,0,0.3613,0.0,0.3613,0.0,0.3502,0.5435,-0.8688
None-gene-600071,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1076,0.0183,-0.3375,0.9781,0,0,0.0435,0.4885,0.0435,0.4885,0.447,0.724,1.9362
None-gene-638976,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,440,0.0068,-0.4986,0.9767,0,0,0.098,0.141,0.098,0.141,0.4147,0.6638,1.0004
None-gene-645714,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,135,0.0013,-0.5759,0.9764,0,0,0.1802,0.0107,0.1802,0.0107,0.4519,0.7329,2.076
None-gene-660796,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1149,0.0197,-0.319,0.9759,0,0,0.0516,0.4106,0.0516,0.4106,0.4595,0.7472,2.2983
None-gene-682749,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2783,0.0493,0.0951,0.9751,0,0,0.1429,0.0222,0.1429,0.0222,0.3331,0.5117,-1.3628
None-gene-690976,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1668,0.0291,-0.1874,0.9748,0,0,0.0887,0.1569,0.0887,0.1569,0.3429,0.5301,-1.0781
None-gene-699493,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,348,0.0051,-0.522,0.9744,0,0,0.1583,0.0139,0.1583,0.0139,0.4397,0.7102,1.7228
None-gene-732889,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6701,0.1204,1.088,0.9732,0,0,0.3623,0.0,0.3623,0.0,0.3489,0.5412,-0.905
None-gene-741569,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1512,0.0262,-0.227,0.9729,0,0,0.2501,0.0001,0.2501,0.0001,0.4193,0.6723,1.1338
None-gene-743431,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,210,0.0026,-0.5569,0.9728,0,0,0.0635,0.3744,0.0635,0.3744,0.3876,0.6132,0.2143
None-gene-746599,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4500,0.0805,0.5302,0.9727,0,0,0.3011,0.0,0.3011,0.0,0.4262,0.6852,1.3338
None-gene-756803,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2522,0.0446,0.029,0.9724,0,0,0.154,0.0136,0.154,0.0136,0.4231,0.6793,1.2428
None-gene-759469,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3964,0.0707,0.3944,0.9723,0,0,0.2036,0.0011,0.2036,0.0011,0.385,0.6084,0.1392
None-gene-769913,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,126,0.0011,-0.5782,0.9719,0,0,0.1038,0.1509,0.1038,0.1509,0.4206,0.6748,1.1721
None-gene-770001,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7253,0.1304,1.2279,0.9719,0,0,0.3153,0.0,0.3153,0.0,0.3627,0.567,-0.5041
None-gene-784098,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1937,0.034,-0.1193,0.9714,0,0,0.2783,0.0,0.2783,0.0,0.4517,0.7327,2.0724
None-gene-787114,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1550,0.0269,-0.2173,0.9712,0,0,-0.0222,0.7239,-0.0222,0.7239,0.3839,0.6063,0.1075
None-gene-791717,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6124,0.1099,0.9418,0.9711,0,0,0.3244,0.0,0.3244,0.0,0.3752,0.5901,-0.1445
None-gene-806571,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2337,0.0412,-0.0179,0.9705,0,0,0.1144,0.0675,0.1144,0.0675,0.4365,0.7043,1.6302
None-gene-819197,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1488,0.0258,-0.2331,0.9701,0,0,0.1484,0.0175,0.1484,0.0175,0.4301,0.6924,1.4463
None-gene-822641,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,549,0.0088,-0.471,0.9699,0,0,0.0379,0.5527,0.0379,0.5527,0.4608,0.7497,2.3362
None-gene-827971,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1655,0.0288,-0.1907,0.9698,0,0,0.2053,0.001,0.2053,0.001,0.4163,0.6667,1.0469
None-gene-840992,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1075,0.0183,-0.3377,0.9693,0,0,0.1455,0.0199,0.1455,0.0199,0.4419,0.7143,1.7867
None-gene-875482,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,762,0.0126,-0.417,0.968,0,0,0.1327,0.0338,0.1327,0.0338,0.4528,0.7346,2.1021
None-gene-902696,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2074,0.0364,-0.0846,0.967,0,0,0.1915,0.0021,0.1915,0.0021,0.4388,0.7086,1.697
None-gene-916260,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1181,0.0202,-0.3109,0.9665,0,0,0.1274,0.0416,0.1274,0.0416,0.376,0.5916,-0.1218
None-gene-940667,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,93,0.0005,-0.5866,0.9656,0,0,-0.0376,0.631,-0.0376,0.631,0.4086,0.6524,0.8236
None-gene-957636,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,480,0.0075,-0.4885,0.965,0,0,0.1846,0.004,0.1846,0.004,0.4062,0.648,0.7555
None-gene-978885,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,195,0.0023,-0.5607,0.9642,0,0,0.1705,0.0241,0.1705,0.0241,0.4462,0.7223,1.911
None-gene-1116969,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,624,0.0101,-0.452,0.9592,0,0,0.0968,0.1222,0.0968,0.1222,0.4776,0.7808,2.8205
None-gene-1165886,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,5122,0.0918,0.6879,0.9574,0,0,0.2564,0.0,0.2564,0.0,0.3869,0.612,0.1952
None-gene-1171179,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1341,0.0231,-0.2703,0.9572,0,0,0.1491,0.017,0.1491,0.017,0.4034,0.6428,0.6739
None-gene-1205408,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,192,0.0023,-0.5615,0.956,0,0,0.1076,0.1067,0.1076,0.1067,0.4792,0.7838,2.8669
None-gene-1222234,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2146,0.0377,-0.0663,0.9553,0,0,0.1136,0.0696,0.1136,0.0696,0.3691,0.5787,-0.3214
None-gene-1231557,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3010,0.0534,0.1526,0.955,0,0,0.149,0.017,0.149,0.017,0.4368,0.7048,1.6393
None-gene-1242600,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,216,0.0027,-0.5554,0.9546,0,0,0.1114,0.1009,0.1114,0.1009,0.4213,0.676,1.1912
None-gene-1253022,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1021,0.0173,-0.3514,0.9542,0,0,0.018,0.7747,0.018,0.7747,0.4447,0.7195,1.8678
None-gene-1253087,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,417,0.0064,-0.5045,0.9542,0,0,0.1474,0.0183,0.1474,0.0183,0.4628,0.7534,2.3938
None-gene-1266218,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1645,0.0287,-0.1933,0.9537,0,0,0.0334,0.5948,0.0334,0.5948,0.4058,0.6472,0.7432
None-gene-1276498,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,5689,0.102,0.8316,0.9534,0,0,0.3014,0.0,0.3014,0.0,0.4057,0.647,0.7395
None-gene-1284045,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1769,0.0309,-0.1618,0.9531,0,0,0.1507,0.0158,0.1507,0.0158,0.4568,0.7421,2.2179
None-gene-1301253,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,606,0.0098,-0.4566,0.9525,0,0,0.0718,0.2592,0.0718,0.2592,0.4043,0.6444,0.6988
None-gene-1305331,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3221,0.0573,0.2061,0.9523,0,0,0.321,0.0,0.321,0.0,0.4471,0.724,1.9374
None-gene-1311173,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3659,0.0652,0.3171,0.9521,0,0,0.235,0.0001,0.235,0.0001,0.4231,0.6793,1.2425
None-gene-1316306,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,321,0.0046,-0.5288,0.9519,0,0,0.086,0.1977,0.086,0.1977,0.405,0.6456,0.7189
None-gene-1316955,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,468,0.0073,-0.4915,0.9519,0,0,0.1172,0.0655,0.1172,0.0655,0.3611,0.5639,-0.5515
None-gene-1318771,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,129,0.0011,-0.5775,0.9518,0,0,-0.0059,0.9368,-0.0059,0.9368,0.4031,0.6421,0.6643
None-gene-1319087,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1728,0.0302,-0.1722,0.9518,0,0,0.2293,0.0002,0.2293,0.0002,0.397,0.6308,0.4874
None-gene-1329426,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1480,0.0257,-0.2351,0.9514,0,0,0.0722,0.2499,0.0722,0.2499,0.4473,0.7245,1.9441
None-gene-1329769,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,189,0.0022,-0.5623,0.9514,0,0,-0.0602,0.3844,-0.0602,0.3844,0.4392,0.7093,1.7083
None-gene-1344157,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3145,0.0559,0.1869,0.9509,0,0,0.1381,0.0272,0.1381,0.0272,0.3629,0.5672,-0.5
None-gene-1358602,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1902,0.0333,-0.1281,0.9504,0,0,-0.0144,0.8188,-0.0144,0.8188,0.4248,0.6826,1.2931
None-gene-1375723,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,615,0.01,-0.4543,0.9497,0,0,0.1573,0.0117,0.1573,0.0117,0.4033,0.6424,0.6687
None-gene-1383878,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,14437,0.2608,3.0485,0.9494,0,0,0.4038,0.0,0.4038,0.0,0.3691,0.5788,-0.3199
None-gene-1414994,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,912,0.0154,-0.379,0.9483,0,0,0.0556,0.3904,0.0556,0.3904,0.4704,0.7675,2.6129
None-gene-1418158,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,443,0.0068,-0.4979,0.9482,0,0,0.0436,0.4872,0.0436,0.4872,0.3702,0.5809,-0.2882
None-gene-1423507,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,11828,0.2135,2.3873,0.948,0,0,0.2447,0.0001,0.2447,0.0001,0.366,0.573,-0.4101
None-gene-1425095,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,236,0.0031,-0.5503,0.9479,0,0,0.0472,0.4812,0.0472,0.4812,0.411,0.6569,0.8936
None-gene-1440147,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4042,0.0722,0.4142,0.9474,0,0,0.0632,0.3142,0.0632,0.3142,0.38,0.5991,-0.0043
None-gene-1446045,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7316,0.1316,1.2439,0.9472,0,0,0.1227,0.0498,0.1227,0.0498,0.3796,0.5983,-0.0169
None-gene-1458147,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1211,0.0208,-0.3033,0.9467,0,0,0.1568,0.012,0.1568,0.012,0.3816,0.6022,0.0429
None-gene-1459598,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,240,0.0032,-0.5493,0.9467,0,0,-0.0375,0.5617,-0.0375,0.5617,0.3917,0.6208,0.3333
None-gene-1463171,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,569,0.0091,-0.466,0.9465,0,0,0.1352,0.0305,0.1352,0.0305,0.4359,0.7031,1.6127
None-gene-1463794,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,201,0.0024,-0.5592,0.9465,0,0,0.1569,0.0175,0.1569,0.0175,0.4179,0.6697,1.0932
None-gene-1520079,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,666,0.0109,-0.4414,0.9445,0,0,0.0314,0.6167,0.0314,0.6167,0.4069,0.6492,0.7746
None-gene-1546401,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2709,0.048,0.0764,0.9435,0,0,0.2158,0.0005,0.2158,0.0005,0.3813,0.6016,0.0337
None-gene-1553524,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1397,0.0242,-0.2561,0.9432,0,0,0.141,0.024,0.141,0.024,0.4374,0.706,1.6565
None-gene-1558787,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6067,0.1089,0.9274,0.9431,0,0,0.3496,0.0,0.3496,0.0,0.4276,0.6877,1.3725
None-gene-1573271,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,691,0.0113,-0.435,0.9425,0,0,0.0609,0.3318,0.0609,0.3318,0.3864,0.611,0.1807
None-gene-1579643,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4210,0.0752,0.4568,0.9423,0,0,0.3043,0.0,0.3043,0.0,0.3932,0.6237,0.3773
None-gene-1592499,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6920,0.1244,1.1435,0.9418,0,0,0.2096,0.0007,0.2096,0.0007,0.4426,0.7158,1.8089
None-gene-1606372,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1428,0.0247,-0.2483,0.9413,0,0,0.3429,0.0,0.3429,0.0,0.4195,0.6726,1.1383
None-gene-1613172,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1248,0.0215,-0.2939,0.9411,0,0,0.0968,0.1223,0.0968,0.1223,0.4311,0.6943,1.4748
None-gene-1613737,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,195,0.0023,-0.5607,0.941,0,0,-0.0686,0.2902,-0.0686,0.2902,0.4667,0.7605,2.5049
None-gene-1617772,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1152,0.0197,-0.3182,0.9409,0,0,0.0885,0.158,0.0885,0.158,0.395,0.627,0.4288
None-gene-1620643,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,465,0.0072,-0.4923,0.9408,0,0,0.2013,0.0012,0.2013,0.0012,0.3978,0.6324,0.5123
None-gene-1624872,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1551,0.0269,-0.2171,0.9406,0,0,0.2057,0.0009,0.2057,0.0009,0.3978,0.6323,0.5111
None-gene-1630148,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2785,0.0493,0.0956,0.9404,0,0,0.2153,0.0005,0.2153,0.0005,0.3968,0.6303,0.481
None-gene-1633923,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1036,0.0176,-0.3476,0.9403,0,0,0.1137,0.0693,0.1137,0.0693,0.4595,0.7471,2.2963
None-gene-1636101,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1261,0.0217,-0.2906,0.9402,0,0,0.2655,0.0,0.2655,0.0,0.3894,0.6166,0.2669
None-gene-1641575,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1338,0.0231,-0.2711,0.94,0,0,0.0883,0.1592,0.0883,0.1592,0.432,0.6959,1.5008
None-gene-1644988,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,222,0.0028,-0.5539,0.9399,0,0,0.0996,0.142,0.0996,0.142,0.4505,0.7303,2.0354
None-gene-1645369,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,465,0.0072,-0.4923,0.9399,0,0,0.1903,0.0026,0.1903,0.0026,0.4301,0.6924,1.4463
None-gene-1646612,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,174,0.002,-0.5661,0.9398,0,0,-0.1228,0.0967,-0.1228,0.0967,0.4195,0.6728,1.1404
None-gene-1646914,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,222,0.0028,-0.5539,0.9398,0,0,0.0814,0.215,0.0814,0.215,0.4144,0.6632,0.9919
None-gene-1647135,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,288,0.004,-0.5372,0.9398,0,0,0.0193,0.7685,0.0193,0.7685,0.4132,0.6609,0.9566
None-gene-1680404,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,906,0.0152,-0.3806,0.9386,0,0,0.154,0.0136,0.154,0.0136,0.457,0.7424,2.2237
None-gene-1724997,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2493,0.044,0.0216,0.937,0,0,0.1626,0.0092,0.1626,0.0092,0.3991,0.6347,0.549
None-gene-1730723,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,850,0.0142,-0.3947,0.9368,0,0,0.1518,0.0151,0.1518,0.0151,0.4094,0.6539,0.8471
None-gene-1735854,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7185,0.1292,1.2107,0.9366,0,0,0.4303,0.0,0.4303,0.0,0.3795,0.5983,-0.0179
None-gene-1748876,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1036,0.0176,-0.3476,0.9361,0,0,0.131,0.0362,0.131,0.0362,0.3919,0.6213,0.3398
None-gene-1751049,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2823,0.05,0.1053,0.936,0,0,0.1624,0.0092,0.1624,0.0092,0.4212,0.6758,1.1879
None-gene-1767081,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1981,0.0348,-0.1081,0.9354,0,0,0.218,0.0004,0.218,0.0004,0.4028,0.6416,0.6564
None-gene-1774038,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3915,0.0699,0.382,0.9352,0,0,0.2469,0.0001,0.2469,0.0001,0.411,0.6568,0.8926
None-gene-1781849,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,10647,0.192,2.088,0.9349,0,0,0.3939,0.0,0.3939,0.0,0.3857,0.6098,0.1609
None-gene-1782488,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,288,0.004,-0.5372,0.9349,0,0,-0.123,0.066,-0.123,0.066,0.4792,0.7838,2.8669
None-gene-1783681,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,789,0.0131,-0.4102,0.9348,0,0,0.1117,0.0745,0.1117,0.0745,0.455,0.7388,2.1673
None-gene-1811444,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9280,0.1672,1.7416,0.9338,0,0,0.3731,0.0,0.3731,0.0,0.3523,0.5475,-0.8063
None-gene-1842052,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4704,0.0842,0.5819,0.9327,0,0,0.334,0.0,0.334,0.0,0.3941,0.6254,0.4047
None-gene-1863303,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2226,0.0392,-0.046,0.9319,0,0,0.4228,0.0,0.4228,0.0,0.3562,0.5549,-0.6924
None-gene-1895704,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,654,0.0107,-0.4444,0.9307,0,0,0.0706,0.2605,0.0706,0.2605,0.419,0.6717,1.1236
