g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-1329,contig_431,4,5107,0.0,368.5,142.0748,0.2197,0.0004,0.3595,0.2638,337,-0.2217,-0.4997,0.4798,0,0,0.1122,0.0779,0.1836,0.0037,0.362,-0.2577,-0.7582,-2.4942113733425013,-4.282918601585416,-2.1772992906281345,None-gene-1329-0,None-gene-1329-0,Bradysia odoriphaga,1564500,69.8,3.74e-22,99.4,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1329,1665,None-gene-518,None-gene-1680,mRNA
None-gene-1680,contig_431,4,5107,0.0,368.5,142.0748,0.2197,0.0004,0.3595,0.2638,391,0.1584,-0.4854,0.3423,0,0,0.1483,0.0195,0.3614,0.0,0.3708,0.0368,-0.5014,-1.6252242568856066,-4.661225788612531,-2.356118375811752,None-gene-1680-0,None-gene-1680-0,Bradysia odoriphaga,1564500,54.3,2.85e-20,95.1,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,1680,2070,None-gene-1329,None-gene-3493,mRNA
None-gene-3493,contig_431,4,5107,0.0,368.5,142.0748,0.2197,0.0004,0.3595,0.2638,174,-1.369,-0.543,0.4356,1,0,-0.0251,0.7033,0.2524,0.0001,0.4483,2.6197,1.7512,-3.428221899532462,-4.968963273857843,-0.5319388236525714,None-gene-3493-0,None-gene-3493-0,Trichinella papuae,268474,61.4,2.07e-11,65.9,Trichinella,6333,,,Trichinella,6333,0,Eumetazoa,6072,3493,3666,None-gene-1680,,mRNA
None-gene-12762,contig_418,3,48125,0.0001,6507.0,7787.3817,0.472,0.0,0.3311,-2.2047,561,-0.7635,-0.4402,0.4697,1,0,-0.0058,0.9272,0.0777,0.2217,0.4135,5.8099,0.7409,-0.17110407948889442,0.7524117026504499,7.951979495210402,None-gene-12762-0,None-gene-12762-0,Diabrotica balteata,107213,49.7,4.47e-51,176,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,12762,13322,None-gene-30420,None-gene-17058,mRNA
None-gene-17058,contig_418,3,48125,0.0001,6507.0,7787.3817,0.472,0.0,0.3311,-2.2047,1452,-0.6491,-0.2037,0.2911,0,0,0.2664,0.0,0.2428,0.0001,0.3485,-0.0472,-1.1519,1.6184886681123591,1.1312597726829665,6.247823585068868,None-gene-17058-0,None-gene-17058-0,Lucilia cuprina,7375,95.2,4.80e-04,52.4,Lucilia cuprina,7375,,,Lucilia cuprina,7375,0,Eumetazoa,6072,17058,18509,None-gene-12762,,mRNA
None-gene-30420,contig_418,3,48125,0.0001,6507.0,7787.3817,0.472,0.0,0.3311,-2.2047,17508,1.4127,4.0593,0.9918,1,0,0.2786,0.0,0.7481,0.0,0.347,-0.1823,-1.1955,6.1359276269031255,-1.8475786218906047,7.765221846295872,None-gene-30420-0,None-gene-30420-0,Pseudolycoriella hygida,35572,32.8,3.56e-108,375,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,30420,47927,,None-gene-12762,mRNA
None-gene-1339,contig_437,3,31370,0.0001,1232.6667,1080.4102,0.5778,0.0,0.3418,-1.2715,2720,1.3766,0.133,0.9147,1,0,0.1835,0.0032,0.3649,0.0,0.3651,-0.4137,-0.6693,0.04449394905091458,-4.438254522655059,0.2335677735834957,None-gene-1339-0,None-gene-1339-0,bacterium,1869227,26.0,8.02e-51,207,bacterium,1869227,,,bacterium,1869227,0,Bacteria,2,1339,4058,None-gene-4255,,mRNA
None-gene-4255,contig_437,3,31370,0.0001,1232.6667,1080.4102,0.5778,0.0,0.3418,-1.2715,792,-0.4079,-0.3789,0.7288,0,0,0.0281,0.6542,0.1795,0.004,0.4003,1.8327,0.3541,-2.030446878382169,-2.455431103048183,-1.0013296077733962,None-gene-4255-0,None-gene-4255-0,Sitodiplosis mosellana,263140,45.4,1.00e-47,176,Sitodiplosis mosellana,263140,,,Sitodiplosis mosellana,263140,0,Eumetazoa,6072,4255,5046,None-gene-8505,None-gene-1339,mRNA
None-gene-8505,contig_437,3,31370,0.0001,1232.6667,1080.4102,0.5778,0.0,0.3418,-1.2715,186,-0.9688,-0.5398,0.4578,1,0,0.2036,0.0046,0.1316,0.0688,0.3441,-1.7539,-1.2799,-2.0218988902448976,-3.4667113951216906,0.2617794135019611,None-gene-8505-0,None-gene-8505-0,Hyposmocoma kahamanoa,1477025,53.2,3.36e-15,79.3,Ditrysia,37567,,,Ditrysia,37567,0,Eumetazoa,6072,8505,8690,,None-gene-4255,mRNA
None-gene-11706,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,5980,2.4707,0.9986,0.8962,1,0,0.3828,0.0,0.3395,0.0,0.3814,-0.8204,-0.1932,2.1063998657244873,-3.8042337220844678,0.3580004981906695,None-gene-11706-0,None-gene-11706-0,Bradysia odoriphaga,1564500,38.4,1.84e-90,326,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,11706,17685,None-gene-117326,,mRNA
None-gene-21071,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,4691,1.7415,0.6563,0.8131,0,0,0.2802,0.0,0.3215,0.0,0.3965,-0.1849,0.2451,1.3148600506276447,-2.399483726617582,-0.9860565140790971,None-gene-21071-0,None-gene-21071-0,Bradysia odoriphaga,1564500,91.8,2.75e-69,254,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,21071,25761,None-gene-75206,None-gene-42542,mRNA
None-gene-35101,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,1045,-0.321,-0.3117,0.6887,0,0,0.222,0.0003,0.2378,0.0001,0.4057,0.2048,0.5138,-0.5489188250114374,-1.587901373276137,-0.6977167934479181,None-gene-35101-0,None-gene-35101-0,Bradysia odoriphaga,1564500,92.2,5.68e-36,144,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,35101,36145,None-gene-42542,None-gene-117942,mRNA
None-gene-42542,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,600,-0.5728,-0.4299,0.6227,0,0,0.0597,0.3414,0.0674,0.283,0.4067,0.2439,0.5407,-1.8517885372814233,-1.0462348262126553,-0.6522599078746163,None-gene-42542-0,None-gene-42542-0,Bradysia odoriphaga,1564500,99.0,3.80e-137,397,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,42542,43141,None-gene-21071,None-gene-35101,mRNA
None-gene-67798,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,3323,0.9676,0.2931,0.3986,0,0,0.3121,0.0,0.266,0.0,0.4406,1.6739,1.5269,0.7107887362737586,-2.0954854670222756,-1.1885511236042228,None-gene-67798-0,None-gene-67798-0,Bradysia odoriphaga,1564500,31.7,8.80e-73,274,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,67798,71120,,None-gene-84999,mRNA
None-gene-75206,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,837,-0.4387,-0.367,0.3329,0,0,0.0781,0.2128,0.1049,0.0941,0.411,0.4263,0.6665,-1.5914120667023006,-1.1370953417495504,-0.9113430231813838,None-gene-75206-0,None-gene-75206-0,Bradysia odoriphaga,1564500,40.1,5.48e-40,149,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,75206,76042,None-gene-101797,None-gene-21071,mRNA
None-gene-84999,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,2678,0.6027,0.1218,0.2461,0,0,0.1717,0.0059,0.2131,0.0006,0.3712,-1.2535,-0.4919,-0.21606702819727208,-1.7133920881615456,-1.19628748647451,None-gene-84999-0,None-gene-84999-0,Pseudolycoriella hygida,35572,90.6,5.30e-06,63.2,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,84999,87676,None-gene-67798,None-gene-134066,mRNA
None-gene-101797,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,303,-0.7408,-0.5087,0.0971,0,0,0.1571,0.0198,0.087,0.1986,0.3729,-1.179,-0.4405,-1.5790498100799792,-1.1046825877841133,-1.0725648765447002,None-gene-101797-0,None-gene-101797-0,Bradysia odoriphaga,1564500,38.6,5.50e-06,55.1,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,101797,102099,None-gene-113923,None-gene-75206,mRNA
None-gene-106538,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,351,-0.7136,-0.496,0.055,0,0,0.1374,0.0302,0.1461,0.0211,0.4302,1.2366,1.2253,-1.4444085608944557,-1.1691371147060785,-1.1023367485363804,None-gene-106538-0,None-gene-106538-0,Plutella xylostella,51655,54.7,1.35e-27,116,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,106538,106888,None-gene-117942,None-gene-117366,mRNA
None-gene-113923,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,562,-0.5943,-0.44,0.0155,0,0,0.0599,0.3399,0.1069,0.0879,0.4413,1.7041,1.5477,-1.7712537481240214,-1.0412899885108127,-1.1287726689906874,None-gene-113923-0,None-gene-113923-0,Araneus ventricosus,182803,54.0,3.26e-17,86.3,Opisthokonta,33154,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,113923,114484,None-gene-134066,None-gene-101797,mRNA
None-gene-117326,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,617,-0.5631,-0.4254,0.0461,0,0,0.0233,0.7112,0.0447,0.476,0.4279,1.1386,1.1577,-2.080946432338497,-0.9138868529896145,-1.0984971160028072,None-gene-117326-0,None-gene-117326-0,Rhamnusium bicolor,1586634,43.7,1.94e-10,68.6,Endopterygota,33392,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,117326,117942,None-gene-117366,None-gene-11706,mRNA
None-gene-117366,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,243,-0.7747,-0.5247,0.0432,0,0,0.0292,0.6573,0.0371,0.5723,0.4115,0.4487,0.682,-2.225098532240043,-0.8488832733895284,-1.0654796730978437,None-gene-117366-0,None-gene-117366-0,Trichinella sp. T8,92180,52.4,7.38e-17,79.3,Trichinella,6333,,,Trichinella,6333,0,Eumetazoa,6072,117366,117608,None-gene-106538,None-gene-117326,mRNA
None-gene-117942,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,940,-0.3804,-0.3396,0.0545,0,0,0.2826,0.0,0.2296,0.0002,0.4096,0.3665,0.6253,-0.43168797339894094,-1.5786243641988187,-1.211040089772335,None-gene-117942-0,None-gene-117942-0,,,,,,,,,,,,0,Unassigned,,117942,118881,None-gene-35101,None-gene-106538,mRNA
None-gene-134066,contig_413,14,225480,0.0007,1612.5,1767.737,0.8617,0.0,0.3488,-0.6663,405,-0.6831,-0.4817,0.1927,1,0,0.197,0.0018,0.1851,0.0034,0.4395,1.6292,1.496,-1.2042323167557762,-2.349621566310189,0.42545699456623287,None-gene-134066-0,None-gene-134066-0,Pseudolycoriella hygida,35572,82.4,7.82e-69,214,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,134066,134470,None-gene-84999,None-gene-113923,mRNA
None-gene-768,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,3897,2.401,0.4455,0.9483,1,0,0.3597,0.0,0.3772,0.0,0.4347,0.4428,1.356,1.431523886899374,-4.693229568915024,0.045656963718213484,None-gene-768-0,None-gene-768-0,Bradysia odoriphaga,1564500,37.1,3.33e-185,595,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,768,4664,None-gene-15193,None-gene-16618,mRNA
None-gene-7142,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,1344,0.0196,-0.2324,0.5183,0,0,0.2534,0.0,0.3139,0.0,0.4062,-1.458,0.5286,-0.4328209813584986,-2.7750578020018413,-1.2944680477576307,None-gene-7142-0,None-gene-7142-0,Bradysia odoriphaga,1564500,70.2,3.35e-180,518,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,7142,8485,None-gene-9739,None-gene-14740,mRNA
None-gene-9739,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,2348,0.9561,0.0342,0.3431,0,0,0.2623,0.0,0.4573,0.0,0.4135,-0.9706,0.7408,0.5927687445272084,-3.224198027156869,-1.5932655100498108,None-gene-9739-0,None-gene-9739-0,Bradysia odoriphaga,1564500,44.6,1.56e-149,466,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9739,12086,None-gene-20803,None-gene-7142,mRNA
None-gene-14740,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,369,-0.8899,-0.4912,0.0191,0,0,0.0487,0.4514,0.1575,0.0144,0.4499,1.4567,1.7974,-2.227079927470444,-1.993073578020673,-1.4656484545218382,None-gene-14740-0,None-gene-14740-0,Bradysia odoriphaga,1564500,97.6,1.80e-85,255,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,14740,15108,None-gene-7142,None-gene-15193,mRNA
None-gene-15193,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,785,-0.5018,-0.3808,0.0777,0,0,0.1363,0.0292,0.2643,0.0,0.4395,0.7634,1.4956,-1.341223921499286,-2.370745983644046,-1.5137161415565894,None-gene-15193-0,None-gene-15193-0,,,,,,,,,,,,0,Unassigned,,15193,15977,None-gene-14740,None-gene-768,mRNA
None-gene-16618,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,765,-0.5205,-0.3861,0.1725,0,0,0.1101,0.0786,0.2535,0.0,0.4144,-0.9148,0.7651,-1.4750516995933405,-2.324949379903099,-1.4267399611544003,None-gene-16618-0,None-gene-16618-0,Bradysia odoriphaga,1564500,58.8,1.18e-77,244,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,16618,17382,None-gene-768,None-gene-28264,mRNA
None-gene-20803,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,1130,-0.18,-0.2892,0.4794,0,0,0.2506,0.0001,0.2866,0.0,0.4274,-0.0424,1.1448,-0.6490244471178876,-2.6754385197169803,-1.2905449665137545,None-gene-20803-0,None-gene-20803-0,Bradysia odoriphaga,1564500,81.6,2.54e-78,255,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,20803,21932,,None-gene-9739,mRNA
None-gene-28264,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,927,-0.3694,-0.3431,0.969,0,0,0.1161,0.0636,0.2232,0.0003,0.4595,2.1037,2.0791,-1.4199113926394,-2.402520168787933,-0.8243482258040432,None-gene-28264-0,None-gene-28264-0,Bradysia odoriphaga,1564500,98.4,6.67e-218,612,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,28264,29190,None-gene-16618,None-gene-28658,mRNA
None-gene-28658,contig_433,9,29649,0.0001,1323.0,1072.0641,0.6566,0.0,0.3799,2.0383,342,-0.9151,-0.4984,0.9562,1,0,-0.0169,0.7878,0.0105,0.8674,0.4357,0.5082,1.3845,-3.0256375121318753,-2.7969342121123653,0.7445410811671952,None-gene-28658-0,None-gene-28658-0,,,,,,,,,,,,0,Unassigned,,28658,28999,None-gene-28264,,mRNA
None-gene-4241,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,620,-0.5566,-0.4246,0.926,1,0,-0.0366,0.5599,-0.0865,0.1674,0.4452,2.1225,1.6606,-3.0884485530567303,-2.290887576322981,0.4361945338864867,None-gene-4241-0,None-gene-4241-0,Rhagoletis zephyria,28612,91.1,6.05e-22,101,Diptera,7147,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,4241,4860,None-gene-110468,None-gene-52585,mRNA
None-gene-6587,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,2946,1.6457,0.193,0.885,0,0,0.1829,0.0033,0.2297,0.0002,0.4223,1.3164,0.9946,0.11485533466260468,-2.587515017158234,-1.487106237551708,None-gene-6587-0,None-gene-6587-0,Bradysia odoriphaga,1564500,98.1,3.63e-81,299,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,6587,9532,None-gene-28516,None-gene-60196,mRNA
None-gene-15903,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,1675,0.4423,-0.1445,0.7223,0,0,0.3999,0.0,0.3795,0.0,0.3439,-1.4434,-1.2858,0.6711546498441461,-2.7622879809719474,-1.482010238558334,None-gene-15903-0,None-gene-15903-0,Hermetia illucens,343691,64.7,2.36e-06,57.8,Hermetia illucens,343691,,,Hermetia illucens,343691,0,Eumetazoa,6072,15903,17577,None-gene-41845,None-gene-91159,mRNA
None-gene-25748,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,955,-0.2394,-0.3356,0.5504,0,0,0.1756,0.0048,0.2148,0.0005,0.3874,0.09,-0.0188,-1.067624364951656,-2.033689256249818,-1.4268299701022547,None-gene-25748-0,None-gene-25748-0,Bradysia odoriphaga,1564500,40.8,9.24e-26,113,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,25748,26702,None-gene-81764,None-gene-110468,mRNA
None-gene-27111,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,677,-0.5027,-0.4094,0.5266,0,0,-0.0492,0.4331,-0.0064,0.9185,0.4165,1.1149,0.828,-2.740531733320265,-1.3442629691923877,-1.3269285345036648,None-gene-27111-0,None-gene-27111-0,Bradysia odoriphaga,1564500,75.0,1.55e-81,251,Nematocera,7148,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,27111,27787,None-gene-60196,None-gene-34631,mRNA
None-gene-28516,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,2296,1.0303,0.0204,0.502,0,0,0.1994,0.0013,0.2408,0.0001,0.4007,0.557,0.367,-0.1667057405593404,-2.429276950822895,-1.6906539971608006,None-gene-28516-0,None-gene-28516-0,Bradysia odoriphaga,1564500,50.0,4.78e-62,228,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,28516,30811,None-gene-52585,None-gene-6587,mRNA
None-gene-34631,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,1382,0.1649,-0.2223,0.3952,0,0,0.2137,0.0006,0.2447,0.0001,0.3748,-0.3541,-0.3858,-0.6095475858819147,-2.218026739501457,-1.6316378512501637,None-gene-34631-0,None-gene-34631-0,,,,,,,,,,,,0,Unassigned,,34631,36012,None-gene-27111,None-gene-51483,mRNA
None-gene-39179,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,3825,2.478,0.4264,0.3158,0,0,0.1258,0.0443,0.2405,0.0001,0.3595,-0.8943,-0.8321,0.3950609905828343,-2.6921652646351624,-2.0607051032019474,None-gene-39179-0,None-gene-39179-0,Bradysia odoriphaga,1564500,47.3,9.89e-33,142,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,39179,43003,None-gene-89308,None-gene-76343,mRNA
None-gene-41845,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,147,-1.0045,-0.5502,0.2693,0,0,0.0618,0.457,0.0319,0.7015,0.4014,0.5803,0.3863,-2.5226727572532845,-1.3909900605030616,-1.4827311141738786,None-gene-41845-0,None-gene-41845-0,Exocentrus adspersus,1586481,45.8,7.95e-06,51.2,cellular organisms,131567,Diptera,7147,Diptera,7147,1,Eumetazoa,6072,41845,41991,,None-gene-15903,mRNA
None-gene-51483,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,1052,-0.1476,-0.3099,0.1009,0,0,0.2416,0.0001,0.2458,0.0001,0.3964,0.4053,0.2417,-0.7029749209738241,-2.1469844927153114,-1.8208121231289753,None-gene-51483-0,None-gene-51483-0,Prodiamesa olivacea,288840,35.9,1.45e-40,160,Nematocera,7148,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,51483,52534,None-gene-34631,None-gene-83629,mRNA
None-gene-52585,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,405,-0.7602,-0.4817,0.0817,0,0,0.0089,0.8891,0.01,0.8752,0.3802,-0.163,-0.2279,-2.652151837001879,-1.3356539963578435,-1.655250656087605,None-gene-52585-0,None-gene-52585-0,Chironomus riparius,315576,55.5,7.65e-46,166,Nematocera,7148,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,52585,52989,None-gene-4241,None-gene-28516,mRNA
None-gene-60196,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,2396,1.125,0.047,0.093,0,0,0.2711,0.0,0.2607,0.0,0.3919,0.2474,0.1112,0.1865029716662545,-2.538287302270708,-2.055257292039893,None-gene-60196-0,None-gene-60196-0,Bradysia odoriphaga,1564500,36.6,3.78e-20,105,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,60196,62591,None-gene-6587,None-gene-27111,mRNA
None-gene-76343,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,1941,0.6941,-0.0738,0.3671,0,0,0.1774,0.0044,0.2839,0.0,0.3519,-1.1617,-1.0531,-0.30997569308979495,-2.36281941057016,-1.730821715275993,None-gene-76343-0,None-gene-76343-0,Pseudolycoriella hygida,35572,43.5,8.63e-80,269,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,76343,78283,None-gene-39179,,mRNA
None-gene-81764,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,412,-0.7536,-0.4798,0.4351,0,0,0.0767,0.2286,0.0937,0.1411,0.3835,-0.0487,-0.1334,-2.116931475584147,-1.58158569744259,-1.397918323031554,None-gene-81764-0,None-gene-81764-0,Phaedon cochleariae,80249,59.3,1.36e-12,75.5,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,81764,82175,None-gene-91159,None-gene-25748,mRNA
None-gene-83629,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,464,-0.7043,-0.466,0.4685,0,0,-0.0768,0.2351,-0.0392,0.5443,0.3534,-1.1065,-1.0075,-3.0645297285306197,-1.2022985577675696,-1.3296519141160588,None-gene-83629-0,None-gene-83629-0,Pseudolycoriella hygida,35572,53.4,1.58e-18,86.7,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,83629,84092,None-gene-51483,None-gene-89308,mRNA
None-gene-89308,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,207,-0.9477,-0.5342,0.5632,0,0,0.0967,0.1586,0.046,0.5036,0.3865,0.0562,-0.0467,-2.3030171996064523,-1.4997312203265079,-1.2715007099566997,None-gene-89308-0,None-gene-89308-0,Cyphomyrmex costatus,456900,56.7,1.27e-15,80.9,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,89308,89514,None-gene-83629,None-gene-39179,mRNA
None-gene-91159,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,195,-0.959,-0.5374,0.5953,0,0,0.1272,0.0677,0.0901,0.1967,0.4718,3.0602,2.4354,-2.0568861484390975,-1.6040992248223505,-1.2536015783525463,None-gene-91159-0,None-gene-91159-0,Bradysia odoriphaga,1564500,98.5,2.24e-33,131,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,91159,91353,None-gene-15903,None-gene-81764,mRNA
None-gene-110468,contig_421,18,114525,0.0003,1207.8889,1056.1381,0.8132,0.0,0.344,-1.0822,147,-1.0045,-0.5502,0.9317,1,0,0.0803,0.2457,0.0873,0.2063,0.415,1.0594,0.7821,-2.3685551699086624,-2.58223660522992,0.48076299686177676,None-gene-110468-0,None-gene-110468-0,Phlebotomus papatasi,29031,95.0,4.48e-14,75.5,Mandibulata,197563,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,110468,110614,None-gene-25748,None-gene-4241,mRNA
None-gene-9087,contig_448,2,10385,0.0,536.5,315.5,0.3168,0.0,0.3481,-0.7267,852,1.0,-0.363,0.9139,1,0,0.0178,0.777,0.2658,0.0,0.4413,-0.5093,1.5487,-1.8835106293775439,-5.216539974778397,-0.39911219155728667,None-gene-9087-0,None-gene-9087-0,Folsomia candida,158441,51.6,2.42e-82,281,Folsomia candida,158441,,,Folsomia candida,158441,0,Eumetazoa,6072,9087,9938,,None-gene-10135,mRNA
None-gene-10135,contig_448,2,10385,0.0,536.5,315.5,0.3168,0.0,0.3481,-0.7267,221,-1.0,-0.5305,0.9942,1,0,0.2638,0.0001,0.2085,0.0026,0.4525,1.9635,1.8737,-2.1483257633270054,-5.005874372884797,-0.09499515502253583,None-gene-10135-0,None-gene-10135-0,Pararge aegeria aegeria,348720,45.3,1.28e-08,60.5,Pararge aegeria aegeria,348720,,,Pararge aegeria aegeria,348720,0,Eumetazoa,6072,10135,10355,None-gene-9087,,mRNA
None-gene-23547,contig_447,1,25594,0.0001,518.0,,0.5537,0.0,0.3401,-1.4195,518,,-0.4517,0.8804,1,1,0.1448,0.0204,0.0697,0.2664,0.3822,,-0.1699,-1.7495625309760425,-3.0956115332215934,0.7631616738573126,None-gene-23547-0,None-gene-23547-0,Folsomia candida,158441,54.2,3.20e-10,70.1,Hexapoda,6960,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,23547,24064,,,mRNA
None-gene-25217,contig_414,17,261515,0.0008,1572.6471,1634.0341,0.8952,0.0,0.3464,-0.8704,555,-0.6228,-0.4418,0.8072,1,0,0.0791,0.2135,0.1112,0.0799,0.4324,1.4156,1.2903,-1.7856856931078822,-2.1220544759948905,0.825088586268326,None-gene-25217-0,None-gene-25217-0,Diabrotica balteata,107213,35.7,1.24e-23,104,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,25217,25771,None-gene-69190,None-gene-138883,mRNA
