#gene_id	taxID	e_value	fasta_id
None-gene-27147	35571	9.26e-11	None-gene-27147-0
None-gene-30344	7148	2.84e-09	None-gene-30344-0
None-gene-30630	1869227	2.93e-64	None-gene-30630-0
None-gene-38382	35572	2.80e-21	None-gene-38382-0
None-gene-50737	35571	3.96e-92	None-gene-50737-0
None-gene-52151			None-gene-52151-0
None-gene-58951	35571	1.34e-14	None-gene-58951-0
None-gene-62826	35571	1.94e-70	None-gene-62826-0
None-gene-984			None-gene-984-0
None-gene-10588	35571	8.40e-05	None-gene-10588-0
None-gene-19682	35571	1.00e-181	None-gene-19682-0
None-gene-24137	35571	4.15e-26	None-gene-24137-0
None-gene-26084	35571	8.34e-122	None-gene-26084-0
None-gene-29041			None-gene-29041-0
None-gene-33039			None-gene-33039-0
None-gene-33739	7147	4.82e-07	None-gene-33739-0
None-gene-41362	35571	3.22e-108	None-gene-41362-0
None-gene-36146	35571	7.42e-15	None-gene-36146-0
None-gene-42736	41830	1.21e-15	None-gene-42736-0
None-gene-50593	35571	1.57e-110	None-gene-50593-0
None-gene-52527			None-gene-52527-0
None-gene-56280	35571	2.84e-07	None-gene-56280-0
None-gene-75832	35571	1.21e-138	None-gene-75832-0
None-gene-95971	35571	2.92e-81	None-gene-95971-0
None-gene-101256	7148	4.18e-40	None-gene-101256-0
None-gene-17672	35571	8.09e-54	None-gene-17672-0
None-gene-20984	35571	1.86e-198	None-gene-20984-0
None-gene-23765	35571	3.82e-64	None-gene-23765-0
None-gene-28041	35571	1.36e-90	None-gene-28041-0
None-gene-35592			None-gene-35592-0
None-gene-38471	35572	8.53e-25	None-gene-38471-0
None-gene-41733	7148	2.08e-09	None-gene-41733-0
None-gene-42023	1869227	2.36e-63	None-gene-42023-0
None-gene-49769	7184	1.55e-25	None-gene-49769-0
None-gene-11350	35571	1.49e-29	None-gene-11350-0
None-gene-46190	35571	3.77e-76	None-gene-46190-0
None-gene-48184	1586481	8.73e-23	None-gene-48184-0
None-gene-53061	35572	1.38e-161	None-gene-53061-0
None-gene-54822	33392	7.69e-08	None-gene-54822-0
None-gene-67801	72530	6.31e-12	None-gene-67801-0
None-gene-72918	35572	8.44e-63	None-gene-72918-0
None-gene-85801	121845	1.01e-256	None-gene-85801-0
None-gene-93602	35571	2.69e-13	None-gene-93602-0
None-gene-105234	33392	7.53e-08	None-gene-105234-0
None-gene-109073	35572	1.09e-54	None-gene-109073-0
None-gene-113597	35571	1.85e-92	None-gene-113597-0
None-gene-123310	35571	1.93e-09	None-gene-123310-0
None-gene-135261	35571	6.37e-148	None-gene-135261-0
None-gene-140578	7184	9.01e-104	None-gene-140578-0
None-gene-140882			None-gene-140882-0
None-gene-143258	41830	2.86e-25	None-gene-143258-0
None-gene-150007	35571	4.66e-76	None-gene-150007-0
None-gene-8697	35571	3.36e-14	None-gene-8697-0
None-gene-21923	7184	6.60e-22	None-gene-21923-0
None-gene-36006	33392	1.38e-20	None-gene-36006-0
None-gene-42442	35571	3.14e-65	None-gene-42442-0
None-gene-45369	6656	9.98e-06	None-gene-45369-0
None-gene-57173	7147	5.56e-07	None-gene-57173-0
None-gene-60230	35571	6.33e-223	None-gene-60230-0
None-gene-62843	7148	2.34e-55	None-gene-62843-0
None-gene-65433	35571	4.65e-21	None-gene-65433-0
None-gene-71408	35571	1.47e-135	None-gene-71408-0
None-gene-78843	35571	2.16e-52	None-gene-78843-0
None-gene-113898	35571	2.86e-50	None-gene-113898-0
None-gene-129689	35571	1.95e-33	None-gene-129689-0
None-gene-130763			None-gene-130763-0
None-gene-132637	35571	3.78e-38	None-gene-132637-0
None-gene-134769	35571	1.52e-84	None-gene-134769-0
None-gene-154498	35571	2.64e-52	None-gene-154498-0
None-gene-154657			None-gene-154657-0
None-gene-162889	35571	1.07e-239	None-gene-162889-0
None-gene-164830	35571	2.26e-69	None-gene-164830-0
None-gene-165564	35571	6.41e-78	None-gene-165564-0
None-gene-166365	123851	6.11e-18	None-gene-166365-0
None-gene-166859	33154	2.35e-09	None-gene-166859-0
None-gene-168519	1437444	4.12e-04	None-gene-168519-0
None-gene-168956	33392	6.58e-10	None-gene-168956-0
None-gene-177857	35571	2.46e-88	None-gene-177857-0
None-gene-188825	33392	2.40e-11	None-gene-188825-0
None-gene-189955			None-gene-189955-0
None-gene-195875	7184	1.23e-116	None-gene-195875-0
None-gene-203109	7184	6.37e-150	None-gene-203109-0
None-gene-206672	35571	2.39e-08	None-gene-206672-0
None-gene-215389	33392	3.62e-82	None-gene-215389-0
None-gene-227410	7148	8.63e-07	None-gene-227410-0
None-gene-239362	33392	1.47e-15	None-gene-239362-0
None-gene-241345	35571	2.78e-39	None-gene-241345-0
None-gene-260238	35571	8.42e-36	None-gene-260238-0
None-gene-260673	307491	7.34e-12	None-gene-260673-0
None-gene-264105	35571	0.0	None-gene-264105-0
None-gene-283526	35571	3.20e-28	None-gene-283526-0
None-gene-289999	35572	2.77e-09	None-gene-289999-0
None-gene-292979	35572	4.70e-06	None-gene-292979-0
None-gene-308370	7148	1.01e-15	None-gene-308370-0
None-gene-321152	35571	5.06e-82	None-gene-321152-0
None-gene-331534	35571	1.84e-169	None-gene-331534-0
None-gene-354576	35571	2.75e-120	None-gene-354576-0
None-gene-366404	7399	2.27e-49	None-gene-366404-0
None-gene-367087	35571	2.19e-28	None-gene-367087-0
None-gene-373519	35571	1.05e-170	None-gene-373519-0
None-gene-377124	35571	1.87e-73	None-gene-377124-0
None-gene-382602	35571	1.01e-124	None-gene-382602-0
None-gene-390661	35571	0.0	None-gene-390661-0
None-gene-6731	41088	1.03e-14	None-gene-6731-0
None-gene-8017	35571	4.11e-12	None-gene-8017-0
None-gene-29429	35571	1.10e-04	None-gene-29429-0
None-gene-53033	7148	2.97e-44	None-gene-53033-0
None-gene-59268	50385	4.16e-44	None-gene-59268-0
None-gene-77421	35572	1.80e-24	None-gene-77421-0
None-gene-83113	7148	2.56e-120	None-gene-83113-0
None-gene-85705	35572	4.39e-42	None-gene-85705-0
None-gene-89091	7147	9.69e-23	None-gene-89091-0
None-gene-90087	35571	1.20e-16	None-gene-90087-0
None-gene-92071	6333	2.07e-11	None-gene-92071-0
None-gene-92646	7147	3.29e-20	None-gene-92646-0
None-gene-96483	7148	2.17e-11	None-gene-96483-0
None-gene-97694	33392	6.23e-13	None-gene-97694-0
None-gene-102250	35572	7.94e-58	None-gene-102250-0
None-gene-133113	35571	1.78e-17	None-gene-133113-0
None-gene-140675	7148	9.95e-36	None-gene-140675-0
None-gene-144280	64391	1.01e-22	None-gene-144280-0
None-gene-146486	33392	5.14e-14	None-gene-146486-0
None-gene-147664	33392	5.94e-118	None-gene-147664-0
None-gene-153103	33392	5.04e-64	None-gene-153103-0
None-gene-158162	35571	5.28e-28	None-gene-158162-0
None-gene-163468	33392	1.49e-25	None-gene-163468-0
None-gene-170514	33392	1.05e-44	None-gene-170514-0
None-gene-181935	35571	4.39e-27	None-gene-181935-0
None-gene-202563	35571	8.82e-24	None-gene-202563-0
None-gene-218544			None-gene-218544-0
None-gene-227718	35571	2.33e-206	None-gene-227718-0
None-gene-229653	307491	6.28e-04	None-gene-229653-0
None-gene-244018	35571	9.38e-161	None-gene-244018-0
None-gene-246265	35571	1.63e-162	None-gene-246265-0
None-gene-257874	35571	1.34e-103	None-gene-257874-0
None-gene-281978	35571	3.13e-32	None-gene-281978-0
None-gene-287617	348720	1.11e-06	None-gene-287617-0
None-gene-289507	33392	2.37e-15	None-gene-289507-0
None-gene-289891	33392	2.42e-24	None-gene-289891-0
None-gene-294326			None-gene-294326-0
None-gene-296587	33392	1.55e-65	None-gene-296587-0
None-gene-297111	41088	3.19e-85	None-gene-297111-0
None-gene-312470	33392	3.14e-28	None-gene-312470-0
None-gene-319429	33392	7.48e-05	None-gene-319429-0
None-gene-320284	35571	3.39e-82	None-gene-320284-0
None-gene-321336	33392	4.54e-04	None-gene-321336-0
None-gene-325233	35571	1.78e-33	None-gene-325233-0
None-gene-328957	35571	8.18e-72	None-gene-328957-0
None-gene-336305	35571	6.31e-23	None-gene-336305-0
None-gene-339356	35571	7.67e-06	None-gene-339356-0
None-gene-340110	37567	6.77e-13	None-gene-340110-0
None-gene-342384	33392	8.89e-52	None-gene-342384-0
None-gene-349553	35571	2.34e-61	None-gene-349553-0
None-gene-360328	35571	6.50e-42	None-gene-360328-0
None-gene-366725	33392	7.53e-104	None-gene-366725-0
None-gene-379293	35571	8.73e-100	None-gene-379293-0
None-gene-389842	7184	6.09e-06	None-gene-389842-0
None-gene-389854	35572	2.25e-08	None-gene-389854-0
None-gene-392258	35571	9.07e-16	None-gene-392258-0
None-gene-396582	35572	4.26e-48	None-gene-396582-0
None-gene-400770	35571	7.62e-55	None-gene-400770-0
None-gene-407376	35571	5.86e-85	None-gene-407376-0
None-gene-1605	307658	9.42e-04	None-gene-1605-0
None-gene-11134	35571	4.29e-30	None-gene-11134-0
None-gene-21989	35571	8.65e-72	None-gene-21989-0
None-gene-35776	35571	3.10e-46	None-gene-35776-0
None-gene-51344	35571	6.52e-77	None-gene-51344-0
None-gene-52967	33392	8.56e-15	None-gene-52967-0
None-gene-56584	35571	2.80e-76	None-gene-56584-0
None-gene-58357	33392	3.60e-25	None-gene-58357-0
None-gene-68696	33392	1.04e-11	None-gene-68696-0
None-gene-70659	104431	3.20e-06	None-gene-70659-0
None-gene-71470	7148	2.83e-06	None-gene-71470-0
None-gene-76626	35572	1.50e-161	None-gene-76626-0
None-gene-107121	33392	7.53e-08	None-gene-107121-0
None-gene-111063	7184	8.11e-60	None-gene-111063-0
None-gene-116011	35571	7.35e-86	None-gene-116011-0
None-gene-124942	33392	4.43e-09	None-gene-124942-0
None-gene-128072	35571	5.13e-53	None-gene-128072-0
None-gene-138425	35571	2.35e-158	None-gene-138425-0
None-gene-145341	7184	9.01e-104	None-gene-145341-0
None-gene-145645			None-gene-145645-0
None-gene-155093	35571	2.40e-39	None-gene-155093-0
None-gene-852	35571	4.45e-171	None-gene-852-0
None-gene-3130			None-gene-3130-0
None-gene-9155	33392	7.06e-19	None-gene-9155-0
None-gene-12522	35571	2.30e-177	None-gene-12522-0
None-gene-33898	35571	3.79e-37	None-gene-33898-0
None-gene-45764	158441	8.20e-110	None-gene-45764-0
None-gene-51886	35571	4.81e-12	None-gene-51886-0
None-gene-82822	35572	3.00e-30	None-gene-82822-0
None-gene-93740	35571	9.16e-53	None-gene-93740-0
None-gene-98042	35571	2.32e-28	None-gene-98042-0
None-gene-105262	35571	1.61e-14	None-gene-105262-0
None-gene-112193			None-gene-112193-0
None-gene-115480	35571	4.95e-82	None-gene-115480-0
None-gene-130552	35571	4.90e-82	None-gene-130552-0
None-gene-131527	33392	1.54e-20	None-gene-131527-0
None-gene-132579	35571	9.12e-36	None-gene-132579-0
None-gene-139335	35571	6.38e-96	None-gene-139335-0
None-gene-141483	35571	7.26e-14	None-gene-141483-0
None-gene-148348			None-gene-148348-0
None-gene-1760	35572	2.38e-102	None-gene-1760-0
None-gene-2032	2759	1.28e-06	None-gene-2032-0
None-gene-6474	7184	8.44e-19	None-gene-6474-0
None-gene-15772	35571	1.06e-18	None-gene-15772-0
None-gene-26189	35571	1.18e-86	None-gene-26189-0
None-gene-33137	45954	3.69e-10	None-gene-33137-0
None-gene-33157	33392	6.46e-10	None-gene-33157-0
None-gene-38820	35571	1.78e-69	None-gene-38820-0
None-gene-45934	35571	2.97e-95	None-gene-45934-0
None-gene-75718	35572	8.07e-239	None-gene-75718-0
None-gene-78133	33392	3.43e-148	None-gene-78133-0
None-gene-89241	35571	9.98e-76	None-gene-89241-0
None-gene-97299	35572	2.53e-58	None-gene-97299-0
None-gene-108900	35571	4.39e-47	None-gene-108900-0
None-gene-109043			None-gene-109043-0
None-gene-122127	35572	1.82e-83	None-gene-122127-0
None-gene-124961	7148	5.24e-121	None-gene-124961-0
None-gene-125899	33392	1.89e-05	None-gene-125899-0
None-gene-126877	2038154	6.70e-07	None-gene-126877-0
None-gene-141565	2817044	4.68e-208	None-gene-141565-0
None-gene-143408			None-gene-143408-0
None-gene-157352	33392	8.36e-11	None-gene-157352-0
None-gene-170813	27482	1.83e-05	None-gene-170813-0
None-gene-175525	7184	4.44e-24	None-gene-175525-0
None-gene-184976	35572	6.37e-47	None-gene-184976-0
None-gene-209384	71814	1.87e-18	None-gene-209384-0
None-gene-210602	33392	8.83e-46	None-gene-210602-0
None-gene-211585	33392	9.61e-148	None-gene-211585-0
None-gene-225434	33392	1.32e-12	None-gene-225434-0
None-gene-233718	41088	2.62e-89	None-gene-233718-0
None-gene-234374	33392	3.46e-57	None-gene-234374-0
None-gene-234984	41088	2.72e-22	None-gene-234984-0
None-gene-239606	33340	2.69e-26	None-gene-239606-0
None-gene-279771	35571	2.90e-97	None-gene-279771-0
None-gene-299339	35572	6.01e-56	None-gene-299339-0
None-gene-304156	33392	1.80e-42	None-gene-304156-0
None-gene-307011	43786	6.65e-18	None-gene-307011-0
None-gene-330873	33392	1.23e-55	None-gene-330873-0
None-gene-376452	35572	2.48e-86	None-gene-376452-0
None-gene-377231	33340	3.74e-157	None-gene-377231-0
None-gene-405836	35571	2.03e-22	None-gene-405836-0
None-gene-425442	7147	1.64e-89	None-gene-425442-0
None-gene-429184	263140	7.16e-48	None-gene-429184-0
None-gene-441985	35571	3.16e-33	None-gene-441985-0
None-gene-442277			None-gene-442277-0
None-gene-480069	35571	9.56e-32	None-gene-480069-0
None-gene-504	33392	2.90e-23	None-gene-504-0
None-gene-26863	35572	4.60e-60	None-gene-26863-0
None-gene-42071	35571	1.90e-30	None-gene-42071-0
None-gene-71273	33392	5.18e-09	None-gene-71273-0
None-gene-86499	35571	6.44e-45	None-gene-86499-0
None-gene-96746	35571	7.62e-221	None-gene-96746-0
None-gene-97636	35571	4.75e-88	None-gene-97636-0
None-gene-99943	35571	5.79e-31	None-gene-99943-0
None-gene-115698	33392	5.42e-07	None-gene-115698-0
None-gene-116772	121845	5.97e-13	None-gene-116772-0
None-gene-122885	35571	2.31e-238	None-gene-122885-0
None-gene-129416	41088	6.39e-57	None-gene-129416-0
None-gene-150550	33392	6.44e-14	None-gene-150550-0
None-gene-176671	35571	1.13e-72	None-gene-176671-0
None-gene-190946	35572	1.45e-17	None-gene-190946-0
None-gene-199092	33392	1.42e-34	None-gene-199092-0
None-gene-208406	35571	5.99e-25	None-gene-208406-0
None-gene-214166	7184	5.05e-36	None-gene-214166-0
None-gene-219254	33392	3.43e-10	None-gene-219254-0
None-gene-219959	35571	1.94e-157	None-gene-219959-0
None-gene-320658	35571	2.74e-59	None-gene-320658-0
None-gene-326364	7148	3.28e-36	None-gene-326364-0
None-gene-341846	35571	4.41e-48	None-gene-341846-0
None-gene-344862	35571	4.62e-135	None-gene-344862-0
None-gene-355181	35571	2.65e-48	None-gene-355181-0
None-gene-355552	35571	5.87e-28	None-gene-355552-0
None-gene-3309	35571	4.66e-118	None-gene-3309-0
None-gene-11002	33392	2.26e-41	None-gene-11002-0
None-gene-15604	35571	2.58e-103	None-gene-15604-0
None-gene-15653	7396	2.51e-07	None-gene-15653-0
None-gene-19684	35571	3.42e-200	None-gene-19684-0
None-gene-21054	35571	1.94e-37	None-gene-21054-0
None-gene-43738	35571	2.54e-12	None-gene-43738-0
None-gene-55972	158441	1.87e-108	None-gene-55972-0
None-gene-63521	35571	4.81e-62	None-gene-63521-0
None-gene-92926	35572	1.15e-28	None-gene-92926-0
None-gene-105948	35571	2.25e-59	None-gene-105948-0
None-gene-110662			None-gene-110662-0
None-gene-117931	35571	9.37e-28	None-gene-117931-0
None-gene-127591	35571	3.79e-82	None-gene-127591-0
None-gene-140992	35571	4.34e-38	None-gene-140992-0
None-gene-141857	35572	2.60e-37	None-gene-141857-0
None-gene-151324	35571	1.66e-44	None-gene-151324-0
None-gene-157481	35571	1.84e-19	None-gene-157481-0
None-gene-157618	35571	2.49e-49	None-gene-157618-0
None-gene-158203	35571	6.50e-06	None-gene-158203-0
None-gene-164094	35571	7.27e-200	None-gene-164094-0
None-gene-166147	35571	1.53e-42	None-gene-166147-0
None-gene-173294			None-gene-173294-0
None-gene-9424	35571	1.46e-157	None-gene-9424-0
None-gene-25909	33392	2.86e-14	None-gene-25909-0
None-gene-28015	35571	1.97e-147	None-gene-28015-0
None-gene-32319	35571	3.19e-213	None-gene-32319-0
None-gene-41626	35571	4.09e-117	None-gene-41626-0
None-gene-47222	35571	5.93e-47	None-gene-47222-0
None-gene-4747	35571	6.86e-37	None-gene-4747-0
None-gene-18512	33392	1.33e-09	None-gene-18512-0
None-gene-20963	33392	7.25e-12	None-gene-20963-0
None-gene-23086	35571	2.48e-95	None-gene-23086-0
None-gene-28753	35571	1.01e-80	None-gene-28753-0
None-gene-38354	64391	1.25e-07	None-gene-38354-0
None-gene-41043	33392	1.78e-12	None-gene-41043-0
None-gene-3534			None-gene-3534-0
None-gene-7042	33392	8.01e-14	None-gene-7042-0
None-gene-9034	35571	7.36e-175	None-gene-9034-0
None-gene-12976			None-gene-12976-0
None-gene-13967	35571	4.42e-118	None-gene-13967-0
None-gene-16732	35571	3.64e-144	None-gene-16732-0
None-gene-28684	35571	7.59e-151	None-gene-28684-0
None-gene-31971	35572	2.46e-265	None-gene-31971-0
None-gene-35612	7184	1.44e-19	None-gene-35612-0
None-gene-46221	35571	1.06e-74	None-gene-46221-0
None-gene-76232	35571	1.83e-178	None-gene-76232-0
None-gene-114594	33392	1.85e-48	None-gene-114594-0
None-gene-114736	45954	8.19e-07	None-gene-114736-0
None-gene-115087	33340	1.57e-09	None-gene-115087-0
None-gene-116212	35571	1.21e-150	None-gene-116212-0
None-gene-123894	33392	5.38e-26	None-gene-123894-0
None-gene-177546	35571	4.51e-32	None-gene-177546-0
None-gene-201293	33392	4.91e-29	None-gene-201293-0
None-gene-3783	35571	4.10e-72	None-gene-3783-0
None-gene-12475	35571	2.50e-170	None-gene-12475-0
None-gene-13349	35571	5.34e-87	None-gene-13349-0
None-gene-14294	35571	6.09e-31	None-gene-14294-0
None-gene-7319	35571	8.95e-15	None-gene-7319-0
None-gene-21114	35571	3.07e-45	None-gene-21114-0
None-gene-11969	7148	7.95e-08	None-gene-11969-0
None-gene-12977	35571	6.48e-142	None-gene-12977-0
None-gene-17042			None-gene-17042-0
None-gene-18034	35571	5.42e-121	None-gene-18034-0
None-gene-20500	35571	3.51e-54	None-gene-20500-0
None-gene-24840	35571	8.82e-15	None-gene-24840-0
None-gene-28370	35572	8.78e-42	None-gene-28370-0
None-gene-52706	35571	6.21e-150	None-gene-52706-0
None-gene-57429			None-gene-57429-0
None-gene-75308	35571	4.36e-05	None-gene-75308-0
None-gene-103701	35571	2.05e-133	None-gene-103701-0
None-gene-137329	7148	2.95e-13	None-gene-137329-0
None-gene-161854	7147	1.33e-18	None-gene-161854-0
None-gene-162066	33392	1.69e-38	None-gene-162066-0
None-gene-163739	35571	5.38e-139	None-gene-163739-0
None-gene-216226	35571	3.30e-148	None-gene-216226-0
None-gene-222739	35571	3.23e-70	None-gene-222739-0
None-gene-240343	33392	1.42e-31	None-gene-240343-0
None-gene-232	35571	7.57e-124	None-gene-232-0
None-gene-4612	7184	2.38e-48	None-gene-4612-0
None-gene-16042	35571	2.45e-125	None-gene-16042-0
None-gene-32348	35571	3.74e-82	None-gene-32348-0
None-gene-39262	35571	1.24e-40	None-gene-39262-0
None-gene-52214	33392	2.19e-08	None-gene-52214-0
None-gene-55623	33392	8.22e-08	None-gene-55623-0
None-gene-68495	33392	2.70e-135	None-gene-68495-0
None-gene-94249	2943436	8.05e-25	None-gene-94249-0
None-gene-113740	7148	1.47e-29	None-gene-113740-0
None-gene-145316			None-gene-145316-0
None-gene-149369	35571	2.14e-20	None-gene-149369-0
None-gene-152182	7184	3.00e-13	None-gene-152182-0
None-gene-156147	319348	1.85e-12	None-gene-156147-0
None-gene-157203	35571	7.02e-14	None-gene-157203-0
None-gene-205014	7147	1.70e-46	None-gene-205014-0
None-gene-207117	35571	9.46e-43	None-gene-207117-0
None-gene-207943	35571	6.00e-154	None-gene-207943-0
None-gene-208022			None-gene-208022-0
None-gene-228894	35571	2.68e-20	None-gene-228894-0
None-gene-20082	71814	3.92e-11	None-gene-20082-0
None-gene-24686	39272	1.61e-78	None-gene-24686-0
None-gene-25297	6960	1.81e-09	None-gene-25297-0
None-gene-59629	35572	2.18e-52	None-gene-59629-0
None-gene-10013	35571	5.50e-12	None-gene-10013-0
None-gene-10236	151549	7.78e-05	None-gene-10236-0
None-gene-25350	7184	1.74e-29	None-gene-25350-0
None-gene-17223	35571	3.71e-39	None-gene-17223-0
None-gene-19997	35571	6.83e-104	None-gene-19997-0
None-gene-37719	35571	2.18e-98	None-gene-37719-0
None-gene-48305	35571	2.26e-120	None-gene-48305-0
None-gene-64525			None-gene-64525-0
None-gene-65259	7148	1.28e-46	None-gene-65259-0
None-gene-70696	35571	1.42e-61	None-gene-70696-0
None-gene-90617	35571	1.11e-38	None-gene-90617-0
None-gene-99369	39272	5.96e-08	None-gene-99369-0
None-gene-99533	33392	1.79e-30	None-gene-99533-0
None-gene-113286	7147	6.73e-58	None-gene-113286-0
None-gene-113548	33392	1.89e-05	None-gene-113548-0
None-gene-147447	37567	4.14e-56	None-gene-147447-0
None-gene-147509	85823	4.63e-06	None-gene-147509-0
None-gene-156599	149990	3.08e-14	None-gene-156599-0
None-gene-169375	33392	1.29e-26	None-gene-169375-0
None-gene-169675			None-gene-169675-0
None-gene-175408	35571	0.0	None-gene-175408-0
None-gene-179785	33392	8.78e-10	None-gene-179785-0
None-gene-182862	7184	2.32e-34	None-gene-182862-0
None-gene-190782	35571	5.99e-25	None-gene-190782-0
None-gene-207114	35572	1.55e-29	None-gene-207114-0
None-gene-215792	35571	2.91e-58	None-gene-215792-0
None-gene-232471	35571	3.39e-37	None-gene-232471-0
None-gene-249010	35572	1.81e-14	None-gene-249010-0
None-gene-295995	35571	1.90e-248	None-gene-295995-0
None-gene-314379	121845	2.96e-22	None-gene-314379-0
None-gene-319578	35571	6.72e-31	None-gene-319578-0
None-gene-332604	35571	4.75e-88	None-gene-332604-0
None-gene-333008	35571	7.70e-38	None-gene-333008-0
