g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
GBPCPCFC_00910,gnl|Prokka|GBPCPCFC_21,19,20498,0.009,735.9474,460.5346,0.671,0.0,0.6027,2.1098,1251,1.1184,0.4954,0.648,0,0,0.1977,0.002,0.4032,0.0,0.6659,0.2207,2.5118,2.980268147349211,1.818313930430368,-0.3870645959488853,GBPCPCFC_00910-0,GBPCPCFC_00910-0,Rhizopus arrhizus,64495,89.6,1.81e-55,190,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,15641,16891,GBPCPCFC_00909,GBPCPCFC_00911,mRNA
GBPCPCFC_00911,gnl|Prokka|GBPCPCFC_21,19,20498,0.009,735.9474,460.5346,0.671,0.0,0.6027,2.1098,1569,1.8089,0.9295,0.8061,0,0,0.2219,0.0003,0.3957,0.0,0.6533,-0.0695,2.3995,2.9180320250034524,2.4507366112412425,-0.08815861067764005,GBPCPCFC_00911-0,GBPCPCFC_00911-0,Stenotrophomonas maltophilia,40324,91.7,1.54e-239,673,Stenotrophomonas maltophilia,40324,,,Stenotrophomonas maltophilia,40324,0,Gammaproteobacteria,1236,16943,18511,GBPCPCFC_00910,GBPCPCFC_00912,mRNA
GBPCPCFC_00912,gnl|Prokka|GBPCPCFC_21,19,20498,0.009,735.9474,460.5346,0.671,0.0,0.6027,2.1098,486,-0.5427,-0.5487,0.8526,0,0,0.098,0.1532,0.1712,0.0121,0.6235,-0.7573,2.1333,3.1551219984913934,-0.766661611804698,0.16183200758531485,GBPCPCFC_00912-0,GBPCPCFC_00912-0,Rhizopus arrhizus,64495,84.6,3.60e-80,245,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,18502,18987,GBPCPCFC_00911,GBPCPCFC_00913,mRNA
GBPCPCFC_00913,gnl|Prokka|GBPCPCFC_21,19,20498,0.009,735.9474,460.5346,0.671,0.0,0.6027,2.1098,1344,1.3203,0.6224,0.9877,1,0,0.4015,0.0,0.5103,0.0,0.6704,0.3249,2.5522,3.929442082123024,3.474850231094152,4.826100058328473,GBPCPCFC_00913-0,GBPCPCFC_00913-0,Rhizopus arrhizus,64495,89.4,1.35e-240,679,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,19029,20372,GBPCPCFC_00912,,mRNA
GBPCPCFC_02136,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,1764,1.9282,1.1956,0.9917,1,0,0.3551,0.0,0.5756,0.0,0.6451,-0.4808,2.3267,4.034612568507914,4.2484324063370185,5.153306057625364,GBPCPCFC_02136-0,GBPCPCFC_02136-0,Rhizopus arrhizus,64495,86.9,4.78e-310,862,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,69,1832,,GBPCPCFC_02137,mRNA
GBPCPCFC_02137,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,666,-0.4009,-0.303,0.7623,0,0,0.1181,0.0671,0.1804,0.005,0.6201,-1.2764,2.1035,3.2151793023795476,-0.3053252866846775,0.28029323846026066,GBPCPCFC_02137-0,GBPCPCFC_02137-0,Stenotrophomonas maltophilia,40324,94.6,6.61e-149,423,Stenotrophomonas,40323,,,Stenotrophomonas,40323,0,Gammaproteobacteria,1236,1943,2608,GBPCPCFC_02136,GBPCPCFC_02138,mRNA
GBPCPCFC_02138,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,618,-0.5027,-0.3686,0.6462,0,0,0.06,0.3537,0.1196,0.0637,0.589,-2.2667,1.8258,3.2142063837689667,-0.832100765119294,0.009597337095867903,GBPCPCFC_02138-0,GBPCPCFC_02138-0,Stenotrophomonas maltophilia,40324,97.6,3.46e-143,407,Gammaproteobacteria,1236,,,Gammaproteobacteria,1236,0,Gammaproteobacteria,1236,2891,3508,GBPCPCFC_02137,GBPCPCFC_02139,mRNA
GBPCPCFC_02139,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,540,-0.6682,-0.475,0.564,0,0,0.084,0.1874,0.2304,0.0003,0.5815,-2.5058,1.7587,3.2536665235434703,-0.4845000509226494,-0.13064237212027294,GBPCPCFC_02139-0,GBPCPCFC_02139-0,Stenotrophomonas,40323,94.9,1.98e-125,360,Stenotrophomonas,40323,,,Stenotrophomonas,40323,0,Gammaproteobacteria,1236,3563,4102,GBPCPCFC_02138,GBPCPCFC_02140,mRNA
GBPCPCFC_02140,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,615,-0.5091,-0.3727,0.5065,0,0,0.1739,0.0075,0.3519,0.0,0.6846,0.7738,2.6786,3.2194579887405146,0.4400427967355694,-0.24946539072341858,GBPCPCFC_02140-0,GBPCPCFC_02140-0,Rhizopus arrhizus,64495,74.1,2.63e-57,192,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,4032,4646,GBPCPCFC_02139,GBPCPCFC_02141,mRNA
GBPCPCFC_02141,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,903,0.1018,0.0204,0.4158,0,0,0.2429,0.0002,0.4793,0.0,0.6877,0.8742,2.7068,3.14832318445021,1.6743828560492728,-0.477843908171913,GBPCPCFC_02141-0,GBPCPCFC_02141-0,Rhizopus arrhizus,64495,82.6,1.10e-89,275,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,4773,5675,GBPCPCFC_02140,GBPCPCFC_02142,mRNA
GBPCPCFC_02142,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,777,-0.1655,-0.1515,0.2962,0,0,0.195,0.0027,0.4515,0.0,0.6512,-0.2867,2.3811,3.1737122817911656,1.1664107800897474,-0.7324760738996073,GBPCPCFC_02142-0,GBPCPCFC_02142-0,Stenotrophomonas sp. G4,2303750,98.8,4.93e-189,528,Bacteria,2,,,Bacteria,2,0,Bacteria,2,5750,6526,GBPCPCFC_02141,GBPCPCFC_02143,mRNA
GBPCPCFC_02143,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,384,-0.9991,-0.6879,0.2047,0,0,0.1771,0.0096,0.1395,0.0419,0.6354,-0.7897,2.2401,3.0978319596947776,-0.6642350237418225,-0.9802878529839085,GBPCPCFC_02143-0,GBPCPCFC_02143-0,Rhizopus arrhizus,64495,84.6,1.05e-43,160,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,6498,6881,GBPCPCFC_02142,GBPCPCFC_02144,mRNA
GBPCPCFC_02144,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,600,-0.5409,-0.3931,0.1507,0,0,0.0528,0.4421,0.2463,0.0003,0.725,2.0608,3.0396,3.1850861685217846,-0.43006309908752494,-1.0841652100431223,GBPCPCFC_02144-0,GBPCPCFC_02144-0,Stenotrophomonas maltophilia,40324,100,2.49e-151,428,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,6939,7538,GBPCPCFC_02143,GBPCPCFC_02145,mRNA
GBPCPCFC_02145,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,210,-1.3682,-0.9254,0.0761,0,0,0.1615,0.028,0.2154,0.0032,0.6857,0.8108,2.689,3.1613094025787696,-0.7665944590961518,-1.2156101260633525,GBPCPCFC_02145-0,GBPCPCFC_02145-0,Rhizopus microsporus,58291,91.3,7.41e-35,124,Rhizopus microsporus,58291,,,Rhizopus microsporus,58291,0,Rhizopus,4842,7548,7757,GBPCPCFC_02144,GBPCPCFC_02146,mRNA
GBPCPCFC_02146,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,426,-0.91,-0.6306,0.0493,0,0,0.0355,0.6299,0.3376,0.0,0.7254,2.072,3.0428,3.2634223909754727,-0.4881919013573116,-1.2509197873964555,GBPCPCFC_02146-0,GBPCPCFC_02146-0,Xanthomonas vasicola pv. vasculorum NCPPB 895,1184266,64.1,2.91e-18,87.8,Xanthomonas vasicola pv. vasculorum NCPPB 895,1184266,,,Xanthomonas vasicola pv. vasculorum NCPPB 895,1184266,0,Gammaproteobacteria,1236,7767,8192,GBPCPCFC_02145,GBPCPCFC_02147,mRNA
GBPCPCFC_02147,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,798,-0.1209,-0.1229,0.1016,0,0,0.2153,0.0008,0.4937,0.0,0.6654,0.1648,2.5078,3.13467405530669,1.4432794565365843,-1.1738800398522298,GBPCPCFC_02147-0,GBPCPCFC_02147-0,Rhizopus arrhizus,64495,89.9,1.70e-148,425,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,8203,9000,GBPCPCFC_02146,GBPCPCFC_02148,mRNA
GBPCPCFC_02148,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,942,0.1846,0.0737,0.2227,0,0,0.3222,0.0,0.5691,0.0,0.6837,0.7451,2.6706,3.0856282078175292,2.391392514418575,-0.9125865046865332,GBPCPCFC_02148-0,GBPCPCFC_02148-0,Rhizopus arrhizus,64495,49.2,4.93e-18,89.7,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,9048,9989,GBPCPCFC_02147,GBPCPCFC_02149,mRNA
GBPCPCFC_02149,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,1830,2.0682,1.2857,0.4466,0,0,0.3031,0.0,0.6626,0.0,0.6563,-0.1257,2.4263,2.9917682526425584,4.180712009325429,-0.5206425644545081,GBPCPCFC_02149-0,GBPCPCFC_02149-0,Rhizopus arrhizus,64495,85.1,3.51e-158,469,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,9989,11818,GBPCPCFC_02148,GBPCPCFC_02150,mRNA
GBPCPCFC_02150,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,663,-0.4073,-0.3071,0.542,0,0,0.2359,0.0002,0.4326,0.0,0.6546,-0.1793,2.4113,3.2108584244624607,1.0559761060970725,-0.15837044654398,GBPCPCFC_02150-0,GBPCPCFC_02150-0,Rhizopus arrhizus,64495,71.9,2.92e-83,261,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,11936,12598,GBPCPCFC_02149,GBPCPCFC_02151,mRNA
GBPCPCFC_02151,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,657,-0.42,-0.3153,0.615,0,0,0.1643,0.0143,0.4649,0.0,0.6865,0.8343,2.6956,3.2976968490639,0.8554958545669887,0.03532308431126514,GBPCPCFC_02151-0,GBPCPCFC_02151-0,Rhizopus,4842,90.7,1.24e-107,317,Rhizopus,4842,,,Rhizopus,4842,0,Rhizopus,4842,12538,13194,GBPCPCFC_02150,GBPCPCFC_02152,mRNA
GBPCPCFC_02152,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,1785,1.9728,1.2243,0.833,0,0,0.3142,0.0,0.6503,0.0,0.6555,-0.1518,2.419,3.068219127238252,4.083053619452612,0.37293048187118255,GBPCPCFC_02152-0,GBPCPCFC_02152-0,Rhizopus arrhizus,64495,85.4,1.77e-62,213,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,13191,14975,GBPCPCFC_02151,GBPCPCFC_02153,mRNA
GBPCPCFC_02153,gnl|Prokka|GBPCPCFC_23,18,16339,0.0072,855.0,471.4149,0.524,0.0,0.6587,2.6364,1212,0.7573,0.4422,0.9974,1,0,0.2802,0.0,0.2439,0.0001,0.6774,0.546,2.6147,4.047973204759173,1.8292721665785947,5.161704239927913,GBPCPCFC_02153-0,GBPCPCFC_02153-0,Stigmatella aurantiaca DW4/3-1,378806,36.4,1.04e-28,131,Stigmatella aurantiaca DW4/3-1,378806,,,Stigmatella aurantiaca DW4/3-1,378806,0,Stigmatella aurantiaca DW4/3-1,378806,15107,16318,GBPCPCFC_02152,,mRNA
GBPCPCFC_00696,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1788,2.016,1.2284,0.974,1,0,0.3015,0.0,0.4709,0.0,0.6756,-0.2445,2.5988,4.251649570801524,3.81786129330087,5.200736666454632,GBPCPCFC_00696-0,GBPCPCFC_00696-0,Stenotrophomonas maltophilia,40324,57.4,6.91e-115,372,Stenotrophomonas maltophilia,40324,,,Stenotrophomonas maltophilia,40324,0,Gammaproteobacteria,1236,175,1962,,GBPCPCFC_00697,mRNA
GBPCPCFC_00697,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1338,0.9867,0.6142,0.7146,0,0,0.341,0.0,0.5338,0.0,0.6517,-1.7154,2.3856,3.308523154248695,3.0851834313411577,0.2607143069635626,GBPCPCFC_00697-0,GBPCPCFC_00697-0,Diploscapter pachys,2018661,40.0,4.35e-22,109,Diploscapter pachys,2018661,,,Diploscapter pachys,2018661,0,Eumetazoa,6072,1914,3251,GBPCPCFC_00696,GBPCPCFC_00698,mRNA
GBPCPCFC_00698,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1017,0.2524,0.176,0.4866,0,0,0.1624,0.0104,0.4397,0.0,0.6863,0.4152,2.6945,3.421848650161785,1.4447622410080114,-0.20536050898364033,GBPCPCFC_00698-0,GBPCPCFC_00698-0,Corchorus olitorius,93759,37.2,1.64e-32,139,Corchorus olitorius,93759,,,Corchorus olitorius,93759,0,Pentapetalae,1437201,3443,4459,GBPCPCFC_00697,GBPCPCFC_00699,mRNA
GBPCPCFC_00699,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1323,0.9524,0.5937,0.3168,0,0,0.2185,0.0006,0.5881,0.0,0.6833,0.2283,2.6674,3.3484953347004502,2.759506862995393,-0.6134692108265004,GBPCPCFC_00699-0,GBPCPCFC_00699-0,Rhizopus arrhizus,64495,73.3,3.47e-138,409,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,4581,5903,GBPCPCFC_00698,GBPCPCFC_00700,mRNA
GBPCPCFC_00700,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1284,0.8632,0.5405,0.1089,0,0,0.2592,0.0001,0.5748,0.0,0.6776,-0.1242,2.6163,3.276859420813236,2.822966454500508,-1.097653905856601,GBPCPCFC_00700-0,GBPCPCFC_00700-0,Pseudomonas aeruginosa 39016,798130,52.5,1.27e-68,241,Pseudomonas aeruginosa,287,,,Pseudomonas aeruginosa,287,0,Gammaproteobacteria,1236,5975,7258,GBPCPCFC_00699,GBPCPCFC_00701,mRNA
GBPCPCFC_00701,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1068,0.3691,0.2456,0.2703,0,0,0.2543,0.0001,0.4581,0.0,0.691,0.7032,2.7363,3.305231858885309,1.9948448171296855,-0.7240256207161405,GBPCPCFC_00701-0,GBPCPCFC_00701-0,Pseudomonas aeruginosa 39016,798130,45.5,1.62e-42,168,Pseudomonas,286,,,Pseudomonas,286,0,Gammaproteobacteria,1236,7451,8518,GBPCPCFC_00700,GBPCPCFC_00702,mRNA
GBPCPCFC_00702,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,288,-1.4151,-0.819,0.2958,0,0,0.0601,0.4348,0.1877,0.014,0.7083,1.7695,2.8909,3.500780215383218,-1.1754900552684493,-0.5761550657725157,GBPCPCFC_00702-0,GBPCPCFC_00702-0,Rhizopus delemar,936053,88.6,1.96e-07,55.5,Rhizopus delemar,936053,,,Rhizopus delemar,936053,0,Rhizopus,4842,8402,8689,GBPCPCFC_00701,GBPCPCFC_00703,mRNA
GBPCPCFC_00703,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,1164,0.5887,0.3767,0.4821,0,0,0.2022,0.0025,0.5288,0.0,0.7062,1.6373,2.8717,3.402248054390744,2.1860313860569076,-0.21942614289739393,GBPCPCFC_00703-0,GBPCPCFC_00703-0,Stenotrophomonas maltophilia,40324,97.7,3.89e-263,726,Bacteria,2,,,Bacteria,2,0,Bacteria,2,8775,9938,GBPCPCFC_00702,GBPCPCFC_00704,mRNA
GBPCPCFC_00704,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,906,-0.0015,0.0245,0.6166,0,0,0.0334,0.6154,0.3644,0.0,0.6876,0.4956,2.7061,3.5331713680453634,0.4398609621177446,0.11206239059163657,GBPCPCFC_00704-0,GBPCPCFC_00704-0,Stenotrophomonas maltophilia,40324,99.0,1.62e-198,555,Bacteria,2,,,Bacteria,2,0,Bacteria,2,9935,10840,GBPCPCFC_00703,GBPCPCFC_00705,mRNA
GBPCPCFC_00705,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,438,-1.072,-0.6142,0.6833,0,0,0.1804,0.0055,0.2942,0.0,0.6553,-1.498,2.4171,3.5110402123015723,-0.058069762280607534,0.30586697940206287,GBPCPCFC_00705-0,GBPCPCFC_00705-0,Stenotrophomonas maltophilia,40324,99.3,1.61e-96,285,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,10850,11287,GBPCPCFC_00704,GBPCPCFC_00706,mRNA
GBPCPCFC_00706,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,339,-1.2984,-0.7494,0.7634,0,0,0.0544,0.4476,0.3781,0.0,0.6932,0.8389,2.7559,3.688465315914286,-0.47871780023738736,0.5620143864038497,GBPCPCFC_00706-0,GBPCPCFC_00706-0,,,,,,,,,,,,0,Unassigned,,11486,11824,GBPCPCFC_00705,GBPCPCFC_00707,mRNA
GBPCPCFC_00707,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,441,-1.0651,-0.6101,0.8061,0,0,0.1096,0.1032,0.2727,0.0,0.6531,-1.6328,2.3975,3.5780179570854234,-0.4265940352099841,0.593463769596134,GBPCPCFC_00707-0,GBPCPCFC_00707-0,Rhizopus arrhizus,64495,61.0,1.46e-16,82.8,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,11670,12110,GBPCPCFC_00706,GBPCPCFC_00708,mRNA
GBPCPCFC_00708,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,552,-0.8112,-0.4586,0.8793,0,0,0.132,0.0652,0.3019,0.0,0.6576,-1.3529,2.4381,3.5654174192624812,-0.03341053605094912,0.7473366146342393,GBPCPCFC_00708-0,GBPCPCFC_00708-0,Stenotrophomonas maltophilia,40324,99.5,3.98e-129,370,Stenotrophomonas,40323,,,Stenotrophomonas,40323,0,Gammaproteobacteria,1236,12050,12601,GBPCPCFC_00707,GBPCPCFC_00709,mRNA
GBPCPCFC_00709,gnl|Prokka|GBPCPCFC_14,14,13410,0.0059,906.6429,437.1746,0.4427,0.0,0.679,2.8266,747,-0.3652,-0.1925,0.9994,1,0,0.0471,0.4607,0.3519,0.0,0.6881,0.5231,2.7101,4.631269783764881,0.43732058170811344,5.463603513649834,GBPCPCFC_00709-0,GBPCPCFC_00709-0,Stenotrophomonas maltophilia,40324,100,2.90e-133,389,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,12660,13406,GBPCPCFC_00708,,mRNA
GBPCPCFC_00878,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,2364,2.8257,2.0146,0.9994,1,0,0.1562,0.0138,0.5407,0.0,0.6802,0.2522,2.6398,3.730685511815278,4.197791304914478,5.319329499020793,GBPCPCFC_00878-0,GBPCPCFC_00878-0,Acinetobacter baumannii,470,71.9,2.29e-271,776,Gammaproteobacteria,1236,,,Gammaproteobacteria,1236,0,Gammaproteobacteria,1236,6,2369,,GBPCPCFC_00879,mRNA
GBPCPCFC_00879,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,1260,0.6379,0.5077,0.7358,0,0,0.2332,0.0003,0.3216,0.0,0.6746,0.0453,2.5898,2.7544490160965873,1.6183428570612826,0.36482751512704176,GBPCPCFC_00879-0,GBPCPCFC_00879-0,Ralstonia solanacearum,305,32.6,4.23e-17,94.0,Ralstonia solanacearum,305,,,Ralstonia solanacearum,305,0,Betaproteobacteria,28216,2366,3625,GBPCPCFC_00878,GBPCPCFC_00880,mRNA
GBPCPCFC_00880,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,477,-0.9138,-0.561,0.6019,0,0,0.0585,0.3883,0.282,0.0,0.6583,-0.5577,2.4441,3.011652112783861,-0.5543485859429886,0.206932017712717,GBPCPCFC_00880-0,GBPCPCFC_00880-0,,,,,,,,,,,,0,Unassigned,,3564,4040,GBPCPCFC_00879,GBPCPCFC_00881,mRNA
GBPCPCFC_00881,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,912,-0.0518,0.0327,0.5268,0,0,0.1322,0.0345,0.3198,0.0,0.6557,-0.653,2.4211,2.86307857461773,0.6191729326895291,-0.04063672288969252,GBPCPCFC_00881-0,GBPCPCFC_00881-0,Rhizopus,4842,62.5,2.05e-18,89.4,Rhizopus,4842,,,Rhizopus,4842,0,Rhizopus,4842,4236,5147,GBPCPCFC_00880,GBPCPCFC_00882,mRNA
GBPCPCFC_00882,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,375,-1.116,-0.7002,0.4191,0,0,-0.0087,0.8996,0.1225,0.0736,0.6613,-0.4449,2.4714,2.9647587092176964,-1.5419881490920297,-0.24243912014505234,GBPCPCFC_00882-0,GBPCPCFC_00882-0,,,,,,,,,,,,0,Unassigned,,5200,5574,GBPCPCFC_00881,GBPCPCFC_00883,mRNA
GBPCPCFC_00883,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,1242,0.6022,0.4831,0.3769,0,0,0.14,0.0322,0.2912,0.0,0.6852,0.4363,2.6843,2.7376456000684812,1.1184762656634872,-0.4548021705911127,GBPCPCFC_00883-0,GBPCPCFC_00883-0,Rhizopus microsporus,58291,67.1,2.92e-78,252,Rhizopus microsporus,58291,,,Rhizopus microsporus,58291,0,Rhizopus,4842,5578,6819,GBPCPCFC_00882,GBPCPCFC_00884,mRNA
GBPCPCFC_00884,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,1407,0.9292,0.7083,0.2208,0,0,0.1801,0.0038,0.4293,0.0,0.607,-2.4536,1.9861,2.7089657368454074,2.046189912897806,-0.8012126007329361,GBPCPCFC_00884-0,GBPCPCFC_00884-0,Stenotrophomonas,40323,99.1,0.0,933,Stenotrophomonas,40323,,,Stenotrophomonas,40323,0,Gammaproteobacteria,1236,6975,8381,GBPCPCFC_00883,GBPCPCFC_00885,mRNA
GBPCPCFC_00885,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,1344,0.8044,0.6224,0.0782,0,0,0.3573,0.0,0.4093,0.0,0.6674,-0.2204,2.5256,2.550157514333877,2.61393715216973,-1.157887808288983,GBPCPCFC_00885-0,GBPCPCFC_00885-0,Tanacetum cinerariifolium,118510,49.7,6.45e-59,221,cellular organisms,131567,Eukaryota,2759,Eukaryota,2759,1,Eukaryota,2759,8309,9652,GBPCPCFC_00884,GBPCPCFC_00886,mRNA
GBPCPCFC_00886,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,1125,0.3704,0.3234,0.2027,0,0,0.1084,0.1034,0.3413,0.0,0.6951,0.803,2.7728,2.776686747238423,0.9721757453506894,-0.8132760005007875,GBPCPCFC_00886-0,GBPCPCFC_00886-0,Rhizopus arrhizus,64495,80.5,3.22e-133,392,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,9642,10766,GBPCPCFC_00885,GBPCPCFC_00887,mRNA
GBPCPCFC_00887,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,780,-0.3133,-0.1474,0.3038,0,0,0.1858,0.0062,0.3498,0.0,0.7141,1.5047,2.9424,2.8211411048726407,0.7341079406722847,-0.5313007221025664,GBPCPCFC_00887-0,GBPCPCFC_00887-0,Stenotrophomonas maltophilia,40324,99.2,4.32e-182,510,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,10892,11671,GBPCPCFC_00886,GBPCPCFC_00888,mRNA
GBPCPCFC_00888,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,882,-0.1112,-0.0082,0.4525,0,0,0.1553,0.0158,0.366,0.0,0.6871,0.5061,2.7011,2.860620848103156,0.8271017822858004,-0.19453582495570274,GBPCPCFC_00888-0,GBPCPCFC_00888-0,Rhizopus arrhizus,64495,87.9,7.06e-101,305,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,12121,13002,GBPCPCFC_00887,GBPCPCFC_00889,mRNA
GBPCPCFC_00889,gnl|Prokka|GBPCPCFC_20,17,17902,0.0079,938.1176,504.6065,0.5136,0.0,0.6734,2.7741,285,-1.2943,-0.8231,0.4968,0,0,0.0076,0.9129,0.1292,0.0604,0.7123,1.4373,2.9261,2.9922778772036587,-1.607498368276113,-0.04818800157768261,GBPCPCFC_00889-0,GBPCPCFC_00889-0,,,,,,,,,,,,0,Unassigned,,13114,13398,GBPCPCFC_00888,GBPCPCFC_00890,mRNA
