g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
GBPCPCFC_00577,gnl|Prokka|GBPCPCFC_9,9,10852,0.0048,1018.3333,937.2845,0.4658,0.0,0.6049,2.1302,453,-0.6032,-0.5938,0.593,0,0,0.1075,0.0861,0.2674,0.0,0.5806,-0.7596,1.7506
GBPCPCFC_00578,gnl|Prokka|GBPCPCFC_9,9,10852,0.0048,1018.3333,937.2845,0.4658,0.0,0.6049,2.1302,1395,0.4019,0.692,0.8826,0,0,0.1074,0.0864,0.3975,0.0,0.5434,-1.7014,1.4185
GBPCPCFC_00579,gnl|Prokka|GBPCPCFC_9,9,10852,0.0048,1018.3333,937.2845,0.4658,0.0,0.6049,2.1302,297,-0.7696,-0.8067,0.9265,1,0,-0.0335,0.6144,0.0367,0.581,0.6162,0.1412,2.0682
GBPCPCFC_00139,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,354,-0.5182,-0.7289,0.9545,1,0,0.1256,0.0763,0.2867,0.0,0.6525,-0.724,2.3929
GBPCPCFC_00140,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,189,-0.7889,-0.9541,0.7577,0,0,-0.0198,0.7953,0.1902,0.0119,0.6825,0.7364,2.6606
GBPCPCFC_00141,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,795,0.2055,-0.127,0.6921,0,0,0.1838,0.0047,0.5492,0.0,0.6314,-1.751,2.2046
GBPCPCFC_00142,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,2178,2.4751,1.7607,0.4627,0,0,0.2176,0.0005,0.7388,0.0,0.6699,0.1201,2.5477
GBPCPCFC_00143,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,501,-0.2769,-0.5283,0.3723,0,0,0.0628,0.3626,0.3877,0.0,0.7066,1.9072,2.8753
GBPCPCFC_00144,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,777,0.176,-0.1515,0.6268,0,0,0.2209,0.0007,0.4577,0.0,0.6808,0.6529,2.6453
GBPCPCFC_00145,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,348,-0.528,-0.7371,0.8875,0,0,0.1765,0.0078,0.3709,0.0,0.6466,-1.0156,2.3394
GBPCPCFC_00146,gnl|Prokka|GBPCPCFC_4,8,6861,0.003,669.75,609.3763,0.3531,0.0,0.6636,2.6822,216,-0.7446,-0.9173,0.9528,1,0,0.1387,0.0737,0.32,0.0,0.6806,0.6398,2.6429
GBPCPCFC_00776,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,633,-0.6526,-0.3481,0.9622,1,0,0.1607,0.0139,0.3914,0.0,0.6651,0.2726,2.5049
GBPCPCFC_00777,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,747,-0.4645,-0.1925,0.8686,0,0,0.0891,0.1618,0.2804,0.0,0.7015,1.4787,2.8296
GBPCPCFC_00778,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,819,-0.3457,-0.0942,0.7605,0,0,0.2699,0.0,0.4562,0.0,0.6703,0.4464,2.5517
GBPCPCFC_00779,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,1497,0.7731,0.8312,0.6184,0,0,0.1432,0.0241,0.659,0.0,0.678,0.7014,2.6203
GBPCPCFC_00780,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,2505,2.4363,2.207,0.4005,0,0,0.3198,0.0,0.7656,0.0,0.6623,0.1794,2.4798
GBPCPCFC_00781,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,1137,0.179,0.3398,0.1868,0,0,0.171,0.007,0.1996,0.0016,0.5919,-2.1531,1.8517
GBPCPCFC_00782,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,1425,0.6542,0.7329,0.4018,0,0,0.2396,0.0001,0.56,0.0,0.6786,0.7204,2.6255
GBPCPCFC_00783,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,1332,0.5008,0.606,0.6239,0,0,0.2615,0.0,0.4481,0.0,0.6449,-0.3967,2.3247
GBPCPCFC_00784,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,363,-1.0981,-0.7166,0.661,0,0,-0.0103,0.8774,0.206,0.0018,0.573,-2.7798,1.683
GBPCPCFC_00785,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,243,-1.2961,-0.8804,0.6965,0,0,0.0825,0.2615,0.0989,0.1782,0.6091,-1.5848,2.0048
GBPCPCFC_00786,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,1221,0.3176,0.4545,0.8832,0,0,0.1666,0.0086,0.5878,0.0,0.6626,0.1892,2.4824
GBPCPCFC_00787,gnl|Prokka|GBPCPCFC_16,12,13445,0.0059,1028.5,606.0406,0.4432,0.0,0.6607,2.6548,420,-1.0041,-0.6388,0.9988,1,0,0.2304,0.0005,0.4062,0.0,0.6548,-0.0696,2.4127
GBPCPCFC_00559,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,699,0.217,-0.258,0.9872,1,0,0.2382,0.0004,0.5864,0.0,0.628,-1.4204,2.1742
GBPCPCFC_00560,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,468,-0.3745,-0.5733,0.8355,0,0,-0.0213,0.7606,0.1092,0.1172,0.6816,0.5093,2.6525
GBPCPCFC_00561,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,429,-0.4744,-0.6265,0.7441,0,0,0.0237,0.7445,0.1096,0.1302,0.7226,1.9854,3.0183
GBPCPCFC_00562,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,1152,1.377,0.3603,0.6202,0,0,0.1406,0.0312,0.3393,0.0,0.7075,1.4399,2.8831
GBPCPCFC_00563,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,1080,1.1926,0.262,0.3387,0,0,0.1171,0.0697,0.3256,0.0,0.6667,-0.0293,2.519
GBPCPCFC_00564,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,1398,2.0069,0.6961,0.2484,0,0,0.1794,0.0046,0.4787,0.0,0.6466,-0.7506,2.3402
GBPCPCFC_00565,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,534,-0.2055,-0.4832,0.4212,0,0,0.2327,0.0004,0.32,0.0,0.6816,0.5102,2.6527
GBPCPCFC_00566,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,720,0.2708,-0.2293,0.6448,0,0,0.0643,0.3483,0.5009,0.0,0.6597,-0.2794,2.457
GBPCPCFC_00567,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,162,-1.158,-0.991,0.6813,0,0,0.1524,0.0653,0.2727,0.0008,0.642,-0.9185,2.2986
GBPCPCFC_00568,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,237,-0.966,-0.8886,0.7396,0,0,0.2015,0.0077,0.4337,0.0,0.6414,-0.941,2.293
GBPCPCFC_00569,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,171,-1.135,-0.9787,0.78,0,0,0.0523,0.4738,0.0658,0.3669,0.6257,-1.5035,2.1536
GBPCPCFC_00570,gnl|Prokka|GBPCPCFC_8,12,9365,0.0041,614.25,390.5326,0.4202,0.0,0.6687,2.7297,321,-0.7509,-0.7739,0.9378,1,0,-0.0236,0.7353,0.3413,0.0,0.6573,-0.3659,2.4356
GBPCPCFC_00129,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,1659,0.5389,1.0523,0.9794,1,0,0.3754,0.0,0.5017,0.0,0.6715,0.1632,2.562
GBPCPCFC_00130,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,339,-0.7091,-0.7494,0.7162,0,0,0.0808,0.2273,0.2697,0.0,0.6667,-0.0251,2.519
GBPCPCFC_00131,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,501,-0.5559,-0.5283,0.6375,0,0,-0.0262,0.6938,0.265,0.0001,0.6647,-0.1031,2.5012
GBPCPCFC_00132,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,180,-0.8594,-0.9664,0.5342,0,0,0.0194,0.7895,0.1364,0.0592,0.6611,-0.2421,2.4694
GBPCPCFC_00133,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,417,-0.6354,-0.6429,0.4775,0,0,0.0463,0.486,0.3498,0.0,0.6451,-0.8681,2.3263
GBPCPCFC_00134,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,957,-0.1248,0.0941,0.4351,0,0,0.1542,0.0135,0.4287,0.0,0.6082,-2.3107,1.9967
GBPCPCFC_00135,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,1068,-0.0199,0.2456,0.2512,0,0,0.2427,0.0001,0.5245,0.0,0.6592,-0.3177,2.4521
GBPCPCFC_00136,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,1464,0.3546,0.7861,0.2465,0,0,0.259,0.0,0.5262,0.0,0.6516,-0.6121,2.3849
GBPCPCFC_00137,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,384,-0.6666,-0.6879,0.3646,0,0,0.169,0.0098,0.2562,0.0001,0.638,-1.144,2.2633
GBPCPCFC_00138,gnl|Prokka|GBPCPCFC_3,10,12551,0.0055,1089.0,1057.6742,0.4835,0.0,0.6622,2.6688,3921,2.6776,4.1397,0.9909,1,0,0.3194,0.0,0.7063,0.0,0.694,1.0408,2.7625
GBPCPCFC_00147,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,636,-0.5519,-0.344,0.9873,1,0,0.1999,0.0021,0.3175,0.0,0.6588,0.6844,2.4488
GBPCPCFC_00148,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,1023,-0.038,0.1842,0.8688,0,0,0.3259,0.0,0.4796,0.0,0.6637,0.8345,2.4928
GBPCPCFC_00149,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,873,-0.2372,-0.0205,0.6812,0,0,0.1271,0.0488,0.4698,0.0,0.6472,0.3309,2.3452
GBPCPCFC_00150,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,2127,1.4279,1.6911,0.5369,0,0,0.373,0.0,0.6458,0.0,0.654,0.5373,2.4057
GBPCPCFC_00151,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,333,-0.9542,-0.7576,0.1517,0,0,0.1549,0.0193,0.2819,0.0,0.6366,0.0095,2.251
GBPCPCFC_00152,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,2133,1.4358,1.6993,0.2461,0,0,0.0218,0.7279,0.4449,0.0,0.5696,-2.0308,1.6528
GBPCPCFC_00153,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,378,-0.8945,-0.6961,0.3147,0,0,0.1954,0.0036,0.2482,0.0002,0.672,1.0848,2.5662
GBPCPCFC_00154,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,813,-0.3169,-0.1024,0.4406,0,0,0.0998,0.1111,0.2735,0.0,0.6458,0.2872,2.3323
GBPCPCFC_00155,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,2415,1.8103,2.0842,0.8081,0,0,0.3511,0.0,0.6994,0.0,0.6414,0.1548,2.2935
GBPCPCFC_00156,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,318,-0.9741,-0.778,0.846,0,0,0.2727,0.0001,0.1903,0.0065,0.6478,0.3493,2.3506
GBPCPCFC_00157,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,519,-0.7072,-0.5037,0.9627,1,0,0.1226,0.0736,0.2851,0.0,0.6667,0.9238,2.519
GBPCPCFC_00580,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,747,0.0127,-0.1925,0.9937,1,0,0.3245,0.0,0.4978,0.0,0.6814,0.8805,2.6504
GBPCPCFC_00581,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,381,-0.7915,-0.692,0.8517,0,0,0.1151,0.0915,0.4135,0.0,0.7139,2.5336,2.9406
GBPCPCFC_00582,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,672,-0.1521,-0.2949,0.7778,0,0,0.4085,0.0,0.4737,0.0,0.6577,-0.322,2.4393
GBPCPCFC_00583,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,594,-0.3235,-0.4013,0.6515,0,0,0.1663,0.0097,0.4588,0.0,0.6481,-0.8095,2.3537
GBPCPCFC_00584,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,582,-0.3499,-0.4177,0.5153,0,0,0.1151,0.0788,0.3617,0.0,0.6564,-0.3922,2.427
GBPCPCFC_00585,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,2175,3.1503,1.7566,0.3947,0,0,0.1658,0.0078,0.5728,0.0,0.6639,-0.0083,2.4944
GBPCPCFC_00586,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,702,-0.0862,-0.2539,0.1232,0,0,0.2004,0.0021,0.4255,0.0,0.6781,0.7112,2.6207
GBPCPCFC_00587,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,423,-0.6992,-0.6347,0.2081,0,0,0.0392,0.5514,0.2327,0.0003,0.6241,-2.0314,2.1392
GBPCPCFC_00588,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,762,0.0456,-0.172,0.4068,0,0,0.2937,0.0,0.53,0.0,0.6522,-0.602,2.3901
GBPCPCFC_00589,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,294,-0.9827,-0.8108,0.4853,0,0,0.0571,0.4005,0.2025,0.0026,0.6361,-1.4243,2.2458
GBPCPCFC_00590,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,1077,0.7378,0.2579,0.6934,0,0,0.2948,0.0,0.4206,0.0,0.6862,1.1231,2.693
GBPCPCFC_00591,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,555,-0.4092,-0.4546,0.8122,0,0,0.2488,0.0001,0.2859,0.0,0.6306,-1.7,2.1973
GBPCPCFC_00592,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,672,-0.1521,-0.2949,0.9996,1,0,0.2781,0.0,0.3682,0.0,0.6726,0.4345,2.5721
GBPCPCFC_00788,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,882,0.1207,-0.0082,0.9878,1,0,0.1474,0.0223,0.3807,0.0,0.6939,0.5264,2.7618
GBPCPCFC_00789,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1488,1.5339,0.8189,0.9054,0,0,0.1623,0.0116,0.4621,0.0,0.6983,0.6813,2.8009
GBPCPCFC_00790,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1326,1.1561,0.5978,0.728,0,0,0.2588,0.0001,0.4126,0.0,0.6757,-0.1167,2.5997
GBPCPCFC_00791,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,888,0.1347,-0.0,0.5745,0,0,0.2111,0.001,0.488,0.0,0.6881,0.3205,2.7099
GBPCPCFC_00792,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,609,-0.516,-0.3808,0.4692,0,0,0.0727,0.2746,0.229,0.0005,0.6814,0.0861,2.6509
GBPCPCFC_00793,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,417,-0.9637,-0.6429,0.3958,0,0,0.0733,0.2632,0.1661,0.0107,0.6283,-1.7959,2.1765
GBPCPCFC_00794,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,840,0.0227,-0.0656,0.3467,0,0,0.2793,0.0,0.4463,0.0,0.6702,-0.3107,2.5509
GBPCPCFC_00795,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,2016,2.7653,1.5396,0.2615,0,0,0.3467,0.0,0.511,0.0,0.6999,0.7397,2.8156
GBPCPCFC_00796,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,543,-0.6699,-0.4709,0.0447,0,0,0.1354,0.0416,0.3502,0.0,0.7017,0.8019,2.8313
GBPCPCFC_00797,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,594,-0.551,-0.4013,0.0745,0,0,0.092,0.1917,0.333,0.0,0.7273,1.7089,3.0599
GBPCPCFC_00798,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,696,-0.3131,-0.2621,0.1541,0,0,0.2138,0.0008,0.3479,0.0,0.6379,-1.4547,2.2625
GBPCPCFC_00799,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,918,0.2046,0.0409,0.2765,0,0,0.2176,0.0007,0.4012,0.0,0.6743,-0.1672,2.587
GBPCPCFC_00800,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1278,1.0442,0.5323,0.399,0,0,0.1849,0.004,0.4429,0.0,0.6839,0.1724,2.6726
GBPCPCFC_00801,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1158,0.7643,0.3685,0.5204,0,0,0.146,0.0231,0.2307,0.0003,0.6926,0.4802,2.7502
GBPCPCFC_00802,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,300,-1.2366,-0.8026,0.5673,0,0,0.2376,0.0007,0.2624,0.0002,0.68,0.035,2.638
GBPCPCFC_00803,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,411,-0.9777,-0.6511,0.6201,0,0,0.0383,0.5796,0.2122,0.0019,0.6715,-0.2649,2.5624
GBPCPCFC_00804,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,621,-0.488,-0.3645,0.695,0,0,0.0543,0.407,0.3586,0.0,0.6667,-0.4372,2.519
GBPCPCFC_00805,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,828,-0.0052,-0.0819,0.803,0,0,0.1956,0.0022,0.2851,0.0,0.6667,-0.4372,2.519
GBPCPCFC_00806,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,303,-1.2296,-0.7985,0.9165,0,0,0.0913,0.1856,0.2347,0.0006,0.6337,-1.6058,2.2244
GBPCPCFC_00807,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,489,-0.7958,-0.5446,0.9849,1,0,0.1659,0.0089,0.1626,0.0103,0.5644,-4.0579,1.6064
GBPCPCFC_00539,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,531,-0.8063,-0.4873,0.9925,1,0,0.0489,0.4928,0.1235,0.0822,0.6855,1.0052,2.6871
GBPCPCFC_00540,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,708,-0.2953,-0.2457,0.9095,0,0,0.1846,0.0062,0.366,0.0,0.6864,1.0395,2.6955
GBPCPCFC_00541,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,381,-1.2394,-0.692,0.8148,0,0,0.1056,0.1175,0.3193,0.0,0.6483,-0.3501,2.355
GBPCPCFC_00542,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1548,2.1297,0.9008,0.7095,0,0,0.273,0.0,0.5329,0.0,0.6731,0.5545,2.5766
GBPCPCFC_00543,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,561,-0.7197,-0.4464,0.5018,0,0,0.1131,0.0753,0.3082,0.0,0.6488,-0.3302,2.3599
GBPCPCFC_00544,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,714,-0.278,-0.2375,0.4132,0,0,0.1405,0.0292,0.3271,0.0,0.6625,0.1661,2.4815
GBPCPCFC_00545,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,984,0.5015,0.131,0.3445,0,0,0.1316,0.0383,0.4324,0.0,0.6687,0.3932,2.5371
GBPCPCFC_00546,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1203,1.1337,0.4299,0.2326,0,0,0.152,0.0149,0.2761,0.0,0.5777,-2.9209,1.7251
GBPCPCFC_00547,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,348,-1.3346,-0.7371,0.0844,0,0,0.2388,0.0004,0.2771,0.0,0.6552,-0.0995,2.4164
GBPCPCFC_00548,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1026,0.6227,0.1883,0.0554,0,0,0.1563,0.0167,0.3188,0.0,0.6696,0.4257,2.5451
GBPCPCFC_00549,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,669,-0.4079,-0.299,0.1407,0,0,0.0686,0.2947,0.1814,0.0053,0.6771,0.7004,2.6124
GBPCPCFC_00550,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1395,1.688,0.692,0.2772,0,0,0.2132,0.0006,0.4634,0.0,0.6401,-0.647,2.2822
GBPCPCFC_00551,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,615,-0.5638,-0.3727,0.3341,0,0,0.1172,0.0653,0.1723,0.0065,0.6146,-1.5763,2.0546
GBPCPCFC_00552,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1500,1.9911,0.8353,0.5287,0,0,0.2454,0.0002,0.3848,0.0,0.6713,0.4892,2.5606
GBPCPCFC_00553,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,564,-0.7111,-0.4423,0.5864,0,0,0.1139,0.0862,0.2559,0.0001,0.6631,0.19,2.4873
GBPCPCFC_00554,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,546,-0.763,-0.4668,0.6821,0,0,0.0675,0.3026,0.2044,0.0016,0.6575,-0.0144,2.4372
GBPCPCFC_00555,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,642,-0.4859,-0.3358,0.7443,0,0,0.1723,0.0093,0.4444,0.0,0.662,0.149,2.4773
GBPCPCFC_00556,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,663,-0.4252,-0.3071,0.8258,0,0,0.1745,0.0104,0.3667,0.0,0.6833,0.9236,2.6671
GBPCPCFC_00557,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,732,-0.226,-0.213,0.8787,0,0,0.3356,0.0,0.4025,0.0,0.6653,0.2694,2.5068
GBPCPCFC_00558,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,876,0.1897,-0.0164,0.9677,1,0,0.3163,0.0,0.3157,0.0,0.6724,0.5271,2.5699
