g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
LONINKCB_00094,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,273,0.1536,0.031,0.2137,0,0,0.1806,0.0078,0.1695,0.0126,0.3187,0.4076,-1.2043
LONINKCB_00095,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,288,0.1666,0.1352,0.2452,0,0,0.113,0.0983,0.0705,0.3035,0.3438,0.4702,-0.6892
LONINKCB_00096,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,201,0.0911,-0.4689,0.3305,0,0,0.0267,0.7227,0.0588,0.4345,0.3085,0.382,-1.4145
LONINKCB_00097,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,207,0.0963,-0.4272,0.3553,0,0,-0.1047,0.1693,-0.0223,0.7704,0.285,0.3235,-1.896
LONINKCB_00098,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,216,0.1041,-0.3647,0.4123,0,0,-0.0427,0.5619,0.0513,0.4854,0.3241,0.4211,-1.0935
LONINKCB_00099,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,201,0.0911,-0.4689,0.46,0,0,0.0048,0.9467,0.0606,0.3999,0.3085,0.382,-1.4145
LONINKCB_00100,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,222,0.1093,-0.3231,0.5186,0,0,0.0354,0.5957,0.2559,0.0001,0.4054,0.6243,0.5779
LONINKCB_00101,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,177,0.0703,-0.6355,0.5257,0,0,0.1125,0.1361,0.0037,0.9615,0.2655,0.2748,-2.2965
LONINKCB_00102,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,309,0.1848,0.281,0.5408,0,0,0.0976,0.1703,0.0754,0.2896,0.288,0.331,-1.8344
LONINKCB_00103,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,183,0.0755,-0.5939,0.6048,0,0,0.0296,0.6917,0.0228,0.7603,0.2732,0.294,-2.1386
LONINKCB_00104,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,303,0.1796,0.2393,0.6247,0,0,0.0191,0.7749,0.117,0.0787,0.3333,0.4442,-0.9032
LONINKCB_00105,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,228,0.1145,-0.2814,0.6698,0,0,0.0592,0.3912,0.0589,0.3936,0.3246,0.4223,-1.0835
LONINKCB_00106,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,240,0.1249,-0.1981,0.7416,0,0,0.1013,0.1464,0.0588,0.3999,0.3042,0.3713,-1.5026
LONINKCB_00107,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,198,0.0885,-0.4897,0.7459,0,0,-0.0532,0.4834,-0.0216,0.7761,0.3232,0.419,-1.1108
LONINKCB_00108,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,258,0.1405,-0.0731,0.7818,0,0,0.2406,0.0006,0.1956,0.0058,0.376,0.5508,-0.027
LONINKCB_00109,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,267,0.1484,-0.0106,0.793,0,0,0.0789,0.2374,0.0436,0.5145,0.367,0.5284,-0.2105
LONINKCB_00110,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,243,0.1275,-0.1773,0.8896,0,0,0.0402,0.5523,0.1727,0.0101,0.3251,0.4236,-1.0724
LONINKCB_00111,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,237,0.1223,-0.2189,0.9402,0,0,0.1762,0.0078,0.1573,0.0177,0.3249,0.4231,-1.0767
LONINKCB_00112,contig_1003,54,58525,0.0002,243.7778,0.0847,0.5579,0.0,0.3231,-3.1199,147,0.0443,-0.8438,0.9931,1,0,0.2299,0.0258,0.3364,0.0009,0.4422,0.7162,1.3336
LONINKCB_01318,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,180,0.0604,-0.6147,0.9879,1,0,-0.0388,0.5621,0.1479,0.0262,0.4833,0.5926,2.1795
LONINKCB_01319,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,423,0.1495,1.0725,0.9675,0,0,0.0992,0.1194,0.3146,0.0,0.4019,0.3922,0.5057
LONINKCB_01320,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,339,0.1187,0.4893,0.8585,0,0,0.1241,0.0581,0.2861,0.0,0.4572,0.5284,1.6429
LONINKCB_01321,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,186,0.0626,-0.573,0.7954,0,0,-0.0196,0.7801,0.0944,0.1769,0.4355,0.4749,1.1961
LONINKCB_01322,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,228,0.078,-0.2814,0.7567,0,0,0.1838,0.0055,0.1104,0.097,0.3202,0.1912,-1.1736
LONINKCB_01323,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,360,0.1264,0.6351,0.4419,0,0,0.0001,0.9982,0.2093,0.0009,0.4278,0.4559,1.0377
LONINKCB_01324,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,633,0.2265,2.5306,0.3873,0,0,0.041,0.5268,0.2323,0.0003,0.4471,0.5034,1.4344
LONINKCB_01325,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,477,0.1693,1.4475,0.2955,0,0,0.1711,0.0078,0.3044,0.0,0.4067,0.4041,0.6047
LONINKCB_01326,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,609,0.2177,2.364,0.2278,0,0,0.1158,0.0681,0.3728,0.0,0.3859,0.3529,0.1766
LONINKCB_01327,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,729,0.2617,3.1972,0.1045,0,0,0.0524,0.4038,0.2363,0.0001,0.4266,0.4531,1.0138
LONINKCB_01328,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,375,0.1319,0.7392,0.1045,0,0,0.2432,0.0002,0.3001,0.0,0.416,0.4269,0.7957
LONINKCB_01329,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,174,0.0582,-0.6564,0.132,0,0,0.0526,0.4377,-0.039,0.5647,0.454,0.5205,1.5771
LONINKCB_01330,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,474,0.1682,1.4266,0.2181,0,0,0.1938,0.0018,0.2718,0.0,0.4198,0.4364,0.8744
LONINKCB_01331,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,312,0.1088,0.3018,0.263,0,0,0.1429,0.0262,0.3514,0.0,0.4712,0.5626,1.9292
LONINKCB_01332,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,408,0.144,0.9684,0.3236,0,0,0.1925,0.0023,0.2169,0.0006,0.4559,0.5251,1.6153
LONINKCB_01333,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,261,0.0901,-0.0523,0.3636,0,0,0.0034,0.9598,0.2115,0.0013,0.4789,0.5817,2.0889
LONINKCB_01334,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,327,0.1143,0.406,0.404,0,0,-0.085,0.1751,0.1593,0.0107,0.4587,0.532,1.6735
LONINKCB_01335,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,477,0.1693,1.4475,0.4802,0,0,0.1173,0.0608,0.1443,0.0209,0.4465,0.5021,1.4233
LONINKCB_01336,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,195,0.0659,-0.5105,0.512,0,0,0.0549,0.3962,0.1127,0.0807,0.3949,0.375,0.3615
LONINKCB_01337,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,357,0.1253,0.6143,0.5677,0,0,0.0931,0.1428,0.4022,0.0,0.4314,0.4648,1.1116
LONINKCB_01338,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,324,0.1132,0.3851,0.6102,0,0,0.115,0.0707,0.3872,0.0,0.4136,0.421,0.7459
LONINKCB_01339,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,192,0.0648,-0.5314,0.6248,0,0,-0.0139,0.839,0.2074,0.0021,0.4167,0.4286,0.8094
LONINKCB_01340,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,696,0.2496,2.9681,0.7414,0,0,0.2758,0.0,0.313,0.0,0.4583,0.5311,1.6657
LONINKCB_01341,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,471,0.1671,1.4058,0.8429,0,0,0.1151,0.0659,0.1519,0.015,0.4416,0.49,1.3221
LONINKCB_01342,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,150,0.0494,-0.823,0.863,0,0,0.1486,0.0376,0.2529,0.0003,0.4333,0.4696,1.1519
LONINKCB_01343,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,174,0.0582,-0.6564,0.8886,0,0,0.0915,0.2607,0.2488,0.0019,0.3276,0.2095,-1.0213
LONINKCB_01344,contig_103,27,13050,0.0,365.0,0.237,0.3749,0.0,0.4039,4.4186,324,0.1132,0.3851,0.9899,1,0,0.0112,0.8736,0.2523,0.0003,0.2747,0.0793,-2.1084
LONINKCB_00001,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,210,0.1038,-0.4064,0.9333,1,0,0.1059,0.1338,0.0848,0.2302,0.3571,0.4119,-0.4139
LONINKCB_00002,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,192,0.0938,-0.5314,0.9244,0,0,0.1202,0.0802,0.0258,0.7081,0.3854,0.4811,0.1672
LONINKCB_00003,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,252,0.127,-0.1148,0.8997,0,0,0.2119,0.0022,0.005,0.9432,0.3492,0.3924,-0.577
LONINKCB_00004,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,198,0.0971,-0.4897,0.8463,0,0,0.085,0.2551,0.0712,0.3412,0.3636,0.4278,-0.2805
LONINKCB_00005,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,153,0.0723,-0.8022,0.8248,0,0,0.1701,0.018,0.0462,0.5234,0.4379,0.6097,1.2459
LONINKCB_00006,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,240,0.1204,-0.1981,0.7973,0,0,0.0917,0.1754,0.1203,0.075,0.3667,0.4352,-0.2182
LONINKCB_00007,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,216,0.1071,-0.3647,0.7792,0,0,-0.0095,0.8941,-0.011,0.878,0.3519,0.3989,-0.5226
LONINKCB_00008,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,228,0.1137,-0.2814,0.7258,0,0,0.1221,0.0898,0.0745,0.3021,0.3289,0.3428,-0.9934
LONINKCB_00009,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,300,0.1536,0.2185,0.7066,0,0,0.1152,0.084,0.0086,0.898,0.3167,0.3127,-1.2458
LONINKCB_00010,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,294,0.1502,0.1768,0.6915,0,0,0.0683,0.309,0.0706,0.2931,0.3503,0.3952,-0.5537
LONINKCB_00011,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,264,0.1337,-0.0315,0.6673,0,0,0.2044,0.0019,0.1076,0.105,0.3598,0.4185,-0.3583
LONINKCB_00012,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,249,0.1254,-0.1356,0.6555,0,0,0.0527,0.4567,0.0627,0.3756,0.3253,0.3339,-1.0683
LONINKCB_00013,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,363,0.1884,0.6559,0.5969,0,0,0.1876,0.0034,0.0986,0.1261,0.427,0.5829,1.0217
LONINKCB_00014,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,333,0.1718,0.4476,0.5774,0,0,0.0361,0.5783,0.0516,0.4264,0.3994,0.5154,0.4545
LONINKCB_00015,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,210,0.1038,-0.4064,0.5627,0,0,0.0797,0.2226,0.0772,0.2374,0.419,0.5635,0.8583
LONINKCB_00016,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,237,0.1187,-0.2189,0.5409,0,0,-0.0125,0.8515,-0.0068,0.9191,0.3924,0.4982,0.3108
LONINKCB_00017,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,210,0.1038,-0.4064,0.4832,0,0,0.0818,0.263,0.0382,0.6022,0.3429,0.3769,-0.7075
LONINKCB_00018,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,180,0.0872,-0.6147,0.4742,0,0,0.0827,0.2249,-0.0139,0.8382,0.3722,0.4488,-0.104
LONINKCB_00019,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,201,0.0988,-0.4689,0.4601,0,0,-0.0138,0.8418,0.1437,0.0365,0.3731,0.451,-0.0853
LONINKCB_00020,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,366,0.1901,0.6768,0.4511,0,0,0.064,0.3145,0.0533,0.402,0.4126,0.5476,0.7252
LONINKCB_00021,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,198,0.0971,-0.4897,0.4244,0,0,-0.1416,0.0533,-0.0608,0.4082,0.3232,0.3288,-1.1108
LONINKCB_00022,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,300,0.1536,0.2185,0.3718,0,0,0.0806,0.2132,0.0524,0.4193,0.3767,0.4597,-0.0127
LONINKCB_00023,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,168,0.0806,-0.698,0.339,0,0,0.1187,0.095,0.1342,0.0588,0.369,0.441,-0.1693
LONINKCB_00024,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,207,0.1021,-0.4272,0.3303,0,0,0.2359,0.0006,0.2902,0.0,0.2947,0.2589,-1.6975
LONINKCB_00025,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,165,0.0789,-0.7188,0.3132,0,0,-0.0399,0.5684,-0.088,0.2072,0.4182,0.5613,0.8405
LONINKCB_00026,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,201,0.0988,-0.4689,0.3021,0,0,-0.0075,0.9129,0.0986,0.1507,0.403,0.5241,0.5282
LONINKCB_00027,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,339,0.1751,0.4893,0.2663,0,0,0.2018,0.0014,0.1775,0.005,0.4779,0.7075,2.0673
LONINKCB_00028,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,165,0.0789,-0.7188,0.2531,0,0,0.0043,0.9557,0.0702,0.3616,0.3758,0.4575,-0.0314
LONINKCB_00029,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,405,0.2116,0.9475,0.2472,0,0,-0.0825,0.2303,0.0341,0.6206,0.2667,0.1903,-2.2733
LONINKCB_00030,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,228,0.1137,-0.2814,0.1088,0,0,-0.0714,0.3211,-0.0211,0.7699,0.3772,0.461,-0.0019
LONINKCB_00031,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,159,0.0756,-0.7605,0.0486,0,0,0.0035,0.9624,-0.0013,0.9858,0.3836,0.4768,0.1308
LONINKCB_00032,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,225,0.1121,-0.3022,0.043,0,0,0.2053,0.0027,0.2603,0.0001,0.36,0.4189,-0.3552
LONINKCB_00033,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,372,0.1934,0.7184,0.0199,0,0,0.085,0.1886,0.0777,0.2294,0.3333,0.3536,-0.9032
LONINKCB_00034,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,309,0.1585,0.281,0.0518,0,0,0.1552,0.017,0.2684,0.0,0.3722,0.4487,-0.1051
LONINKCB_00035,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,291,0.1486,0.156,0.0649,0,0,0.1558,0.0264,0.1784,0.0109,0.3402,0.3704,-0.762
LONINKCB_00036,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,237,0.1187,-0.2189,0.0768,0,0,0.0381,0.5964,0.0135,0.8515,0.2911,0.2502,-1.7704
LONINKCB_00037,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,255,0.1287,-0.0939,0.167,0,0,0.0694,0.2906,0.1868,0.0041,0.3608,0.4208,-0.3391
LONINKCB_00038,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,231,0.1154,-0.2606,0.2841,0,0,-0.0491,0.4546,-0.0433,0.5096,0.368,0.4384,-0.1915
LONINKCB_00039,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,291,0.1486,0.156,0.3615,0,0,-0.0056,0.9305,0.1006,0.1134,0.3849,0.4798,0.1561
LONINKCB_00040,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,249,0.1254,-0.1356,0.3747,0,0,0.0237,0.7236,0.0752,0.2615,0.4056,0.5306,0.5824
LONINKCB_00041,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,231,0.1154,-0.2606,0.4109,0,0,0.2028,0.0042,0.0337,0.6371,0.3117,0.3005,-1.3481
LONINKCB_00042,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,198,0.0971,-0.4897,0.421,0,0,0.0207,0.7684,-0.0992,0.1579,0.3333,0.3536,-0.9032
LONINKCB_00043,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,300,0.1536,0.2185,0.554,0,0,0.209,0.0016,0.1045,0.1172,0.34,0.3699,-0.7662
LONINKCB_00044,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,141,0.0656,-0.8855,0.5922,0,0,0.0315,0.6691,0.0187,0.7992,0.4043,0.5272,0.5543
LONINKCB_00045,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,150,0.0706,-0.823,0.6009,0,0,0.0495,0.4824,0.0328,0.6412,0.4467,0.6311,1.4259
LONINKCB_00046,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,234,0.1171,-0.2398,0.6111,0,0,-0.0198,0.7596,0.0097,0.8815,0.4402,0.6152,1.2924
LONINKCB_00047,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,228,0.1137,-0.2814,0.6371,0,0,0.1333,0.0645,0.2042,0.0044,0.3158,0.3106,-1.2638
LONINKCB_00048,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,237,0.1187,-0.2189,0.6639,0,0,0.1025,0.1313,-0.0442,0.5165,0.3418,0.3742,-0.7298
LONINKCB_00049,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,198,0.0971,-0.4897,0.7464,0,0,0.1956,0.0123,0.4101,0.0,0.4141,0.5515,0.7575
LONINKCB_00050,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,201,0.0988,-0.4689,0.7547,0,0,0.2163,0.0324,0.5528,0.0,0.4328,0.5972,1.1417
LONINKCB_00051,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,123,0.0557,-1.0105,0.7665,0,0,0.0818,0.3627,0.3561,0.0,0.3902,0.4929,0.2664
LONINKCB_00052,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,846,0.4556,4.0095,0.8432,0,0,0.2002,0.0173,0.5617,0.0,0.3924,0.4983,0.3114
LONINKCB_00053,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,297,0.1519,0.1977,0.8771,0,0,0.1477,0.0552,0.512,0.0,0.3771,0.4607,-0.0037
LONINKCB_00054,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,402,0.21,0.9267,0.8936,0,0,0.1647,0.0164,0.4672,0.0,0.3881,0.4876,0.2215
LONINKCB_00055,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,507,0.2681,1.6558,0.917,0,0,0.2362,0.0037,0.5479,0.0,0.3629,0.426,-0.2952
LONINKCB_00056,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,210,0.1038,-0.4064,0.9457,0,0,0.1171,0.1115,0.4073,0.0,0.3667,0.4352,-0.2182
LONINKCB_00057,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,168,0.0806,-0.698,0.9855,0,0,-0.0268,0.7115,-0.0338,0.6411,0.4702,0.6888,1.9103
LONINKCB_00058,contig_1001,58,47166,0.0002,254.1724,0.1481,0.5404,0.0,0.3532,-0.3126,180,0.0872,-0.6147,0.9974,1,0,0.0357,0.6421,0.1246,0.1034,0.3944,0.5032,0.3527
LONINKCB_02476,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,255,0.1014,-0.0939,0.759,1,0,0.0505,0.4579,0.1601,0.018,0.4314,0.477,1.1116
LONINKCB_02477,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,579,0.1319,2.1557,0.719,0,0,0.2776,0.0,0.312,0.0,0.4542,0.5241,1.5814
LONINKCB_02478,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,201,0.0963,-0.4689,0.5161,0,0,0.2196,0.0013,0.1827,0.0076,0.3731,0.357,-0.0853
LONINKCB_02479,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,171,0.0934,-0.6772,0.501,0,0,0.0982,0.1675,0.0507,0.4774,0.3626,0.3352,-0.3023
LONINKCB_02480,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,207,0.0968,-0.4272,0.4464,0,0,0.0472,0.5312,-0.0545,0.4699,0.3092,0.2252,-1.3996
LONINKCB_02481,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,222,0.0983,-0.3231,0.4222,0,0,0.1202,0.0868,0.1687,0.0159,0.3198,0.2471,-1.1809
LONINKCB_02482,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,207,0.0968,-0.4272,0.3436,0,0,0.2725,0.0005,0.3108,0.0001,0.3043,0.2152,-1.4989
LONINKCB_02483,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,258,0.1016,-0.0731,0.2843,0,0,0.2437,0.0021,0.0949,0.237,0.2907,0.1871,-1.7794
LONINKCB_02484,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,177,0.094,-0.6355,0.2501,0,0,0.0168,0.8015,0.1418,0.0328,0.4237,0.4612,0.9545
LONINKCB_02485,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,318,0.1073,0.3435,0.2217,0,0,-0.0144,0.8264,0.2312,0.0004,0.4277,0.4693,1.0356
LONINKCB_02486,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,354,0.1107,0.5934,0.2005,0,0,0.0501,0.4719,0.2509,0.0003,0.4576,0.5311,1.6512
LONINKCB_02487,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,1062,0.1774,5.5093,0.1545,0,0,0.1935,0.0019,0.4109,0.0,0.4162,0.4457,0.7997
LONINKCB_02488,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,1590,0.2272,9.1754,0.1809,0,0,0.0368,0.5579,0.3684,0.0,0.4145,0.4421,0.7641
LONINKCB_02489,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,303,0.1059,0.2393,0.2188,0,0,0.1202,0.062,0.0521,0.4196,0.4422,0.4994,1.335
LONINKCB_02490,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,801,0.1528,3.6971,0.3332,0,0,0.2613,0.0,0.3625,0.0,0.4395,0.4936,1.2776
LONINKCB_02491,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,510,0.1254,1.6766,0.3943,0,0,0.0909,0.1536,0.262,0.0,0.4686,0.5537,1.8772
LONINKCB_02492,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,495,0.124,1.5724,0.4569,0,0,-0.0284,0.6514,0.0864,0.1681,0.4646,0.5455,1.7954
LONINKCB_02493,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,2910,0.3517,18.3405,0.8208,0,0,0.3041,0.0,0.5046,0.0,0.4392,0.493,1.272
LONINKCB_02494,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,186,0.0949,-0.573,0.8547,0,0,0.2915,0.0001,0.3129,0.0,0.3495,0.3082,-0.5718
LONINKCB_02495,contig_104,21,15785,0.0001,539.8571,1.0,0.3895,0.0,0.3913,3.2442,300,0.1056,0.2185,0.9363,0,0,-0.0888,0.2511,0.1232,0.1105,0.2333,0.0689,-2.9584
