locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBPCPCFC_00271	CDS	1842				hypothetical protein
GBPCPCFC_00271	gene	1842				
GBPCPCFC_00272	CDS	360				hypothetical protein
GBPCPCFC_00272	gene	360				
GBPCPCFC_00273	CDS	696				hypothetical protein
GBPCPCFC_00273	gene	696				
GBPCPCFC_00274	CDS	1083	recF		COG1195	DNA replication and repair protein RecF
GBPCPCFC_00274	gene	1083	recF			
GBPCPCFC_00275	CDS	3639				hypothetical protein
GBPCPCFC_00275	gene	3639				
GBPCPCFC_00276	CDS	438				hypothetical protein
GBPCPCFC_00276	gene	438				
GBPCPCFC_00277	CDS	573				hypothetical protein
GBPCPCFC_00277	gene	573				
GBPCPCFC_00278	CDS	1155				hypothetical protein
GBPCPCFC_00278	gene	1155				
GBPCPCFC_00279	tRNA	77				tRNA-Asp(gtc)
GBPCPCFC_00279	gene	77				
GBPCPCFC_00280	CDS	1578				hypothetical protein
GBPCPCFC_00280	gene	1578				
GBPCPCFC_00281	CDS	468	dpnM_3	2.1.1.72		Modification methylase DpnIIA
GBPCPCFC_00281	gene	468	dpnM_3			
GBPCPCFC_00282	CDS	531				hypothetical protein
GBPCPCFC_00282	gene	531				
GBPCPCFC_00283	CDS	480				hypothetical protein
GBPCPCFC_00283	gene	480				
GBPCPCFC_00284	CDS	963	barA_6	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
GBPCPCFC_00284	gene	963	barA_6			
GBPCPCFC_00285	CDS	1854				hypothetical protein
GBPCPCFC_00285	gene	1854				
GBPCPCFC_00286	CDS	288				hypothetical protein
GBPCPCFC_00286	gene	288				
GBPCPCFC_00287	CDS	468				hypothetical protein
GBPCPCFC_00287	gene	468				
GBPCPCFC_00288	CDS	270				hypothetical protein
GBPCPCFC_00288	gene	270				
GBPCPCFC_00289	CDS	99				hypothetical protein
GBPCPCFC_00289	gene	99				
GBPCPCFC_00290	CDS	1107				hypothetical protein
GBPCPCFC_00290	gene	1107				
GBPCPCFC_00291	CDS	567				hypothetical protein
GBPCPCFC_00291	gene	567				
GBPCPCFC_00292	CDS	477				hypothetical protein
GBPCPCFC_00292	gene	477				
GBPCPCFC_00293	CDS	2244	traI_2			Multifunctional conjugation protein TraI
GBPCPCFC_00293	gene	2244	traI_2			
GBPCPCFC_00294	tRNA	75				tRNA-Thr(ggt)
GBPCPCFC_00294	gene	75				
GBPCPCFC_00295	CDS	942	mdh	1.1.1.37	COG0039	Malate dehydrogenase
GBPCPCFC_00295	gene	942	mdh			
GBPCPCFC_00296	CDS	1392	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GBPCPCFC_00296	gene	1392	rho			
GBPCPCFC_00297	CDS	108				hypothetical protein
GBPCPCFC_00297	gene	108				
GBPCPCFC_00298	CDS	819	bdbD_1		COG1651	Disulfide bond formation protein D
GBPCPCFC_00298	gene	819	bdbD_1			
GBPCPCFC_00299	CDS	483	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
GBPCPCFC_00299	gene	483	ruvC			
GBPCPCFC_00300	CDS	315	hup		COG0776	DNA-binding protein HU
GBPCPCFC_00300	gene	315	hup			
GBPCPCFC_00301	CDS	963				hypothetical protein
GBPCPCFC_00301	gene	963				
GBPCPCFC_00302	CDS	549	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
GBPCPCFC_00302	gene	549	ppa			
GBPCPCFC_00303	CDS	2145	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
GBPCPCFC_00303	gene	2145	fadN			
GBPCPCFC_00304	CDS	345	iscA		COG0316	Iron-binding protein IscA
GBPCPCFC_00304	gene	345	iscA			
GBPCPCFC_00305	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
GBPCPCFC_00305	gene	381	iscU			
GBPCPCFC_00306	CDS	2727	secA		COG0653	Protein translocase subunit SecA
GBPCPCFC_00306	gene	2727	secA			
GBPCPCFC_00307	CDS	879	prsA1	5.2.1.8	COG0760	Foldase protein PrsA 1
GBPCPCFC_00307	gene	879	prsA1			
GBPCPCFC_00308	CDS	942				hypothetical protein
GBPCPCFC_00308	gene	942				
GBPCPCFC_00309	CDS	3657	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
GBPCPCFC_00309	gene	3657	dnaE1			
GBPCPCFC_00310	CDS	264	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GBPCPCFC_00310	gene	264	rkpK			
GBPCPCFC_00311	CDS	984	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
GBPCPCFC_00311	gene	984	ywqF			
GBPCPCFC_00312	CDS	798	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
GBPCPCFC_00312	gene	798	fabI_1			
GBPCPCFC_00313	CDS	657	tal	2.2.1.2	COG0176	Transaldolase
GBPCPCFC_00313	gene	657	tal			
GBPCPCFC_00314	CDS	876	parB		COG1475	putative chromosome-partitioning protein ParB
GBPCPCFC_00314	gene	876	parB			
GBPCPCFC_00315	CDS	765	parA			Chromosome partitioning protein ParA
GBPCPCFC_00315	gene	765	parA			
GBPCPCFC_00316	CDS	579	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
GBPCPCFC_00316	gene	579	rsmG			
GBPCPCFC_00317	CDS	1851	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GBPCPCFC_00317	gene	1851	mnmG			
GBPCPCFC_00318	CDS	420	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
GBPCPCFC_00318	gene	420	ndk			
GBPCPCFC_00319	CDS	2280	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
GBPCPCFC_00319	gene	2280	tme			
GBPCPCFC_00320	CDS	1041				hypothetical protein
GBPCPCFC_00320	gene	1041				
GBPCPCFC_00321	CDS	1047				hypothetical protein
GBPCPCFC_00321	gene	1047				
GBPCPCFC_00322	CDS	1257	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
GBPCPCFC_00322	gene	1257	iscS_1			
GBPCPCFC_00323	CDS	1116	iscS_2	2.8.1.7	COG1104	IscS-like cysteine desulfurase
GBPCPCFC_00323	gene	1116	iscS_2			
GBPCPCFC_00324	CDS	417	iscR		COG1959	HTH-type transcriptional regulator IscR
GBPCPCFC_00324	gene	417	iscR			
GBPCPCFC_00325	CDS	1476				hypothetical protein
GBPCPCFC_00325	gene	1476				
GBPCPCFC_00326	CDS	2070				hypothetical protein
GBPCPCFC_00326	gene	2070				
GBPCPCFC_00327	CDS	1095				hypothetical protein
GBPCPCFC_00327	gene	1095				
GBPCPCFC_00328	CDS	3153				hypothetical protein
GBPCPCFC_00328	gene	3153				
GBPCPCFC_00329	CDS	753				hypothetical protein
GBPCPCFC_00329	gene	753				
GBPCPCFC_00330	CDS	438				hypothetical protein
GBPCPCFC_00330	gene	438				
GBPCPCFC_00331	CDS	1107				hypothetical protein
GBPCPCFC_00331	gene	1107				
GBPCPCFC_00332	CDS	1245				hypothetical protein
GBPCPCFC_00332	gene	1245				
GBPCPCFC_00333	CDS	438				hypothetical protein
GBPCPCFC_00333	gene	438				
GBPCPCFC_00334	CDS	975	phaC_1	2.3.1.-		Poly(3-hydroxyalkanoate) polymerase subunit PhaC
GBPCPCFC_00334	gene	975	phaC_1			
GBPCPCFC_00335	CDS	4671	rsh_2	2.7.6.5	COG0317	GTP pyrophosphokinase rsh
GBPCPCFC_00335	gene	4671	rsh_2			
GBPCPCFC_00336	CDS	2097				hypothetical protein
GBPCPCFC_00336	gene	2097				
GBPCPCFC_00337	CDS	627	lipB	2.3.1.181	COG0321	Octanoyltransferase
GBPCPCFC_00337	gene	627	lipB			
GBPCPCFC_00338	CDS	207				hypothetical protein
GBPCPCFC_00338	gene	207				
GBPCPCFC_00339	CDS	162	tatA			Sec-independent protein translocase protein TatA
GBPCPCFC_00339	gene	162	tatA			
GBPCPCFC_00340	CDS	1905				hypothetical protein
GBPCPCFC_00340	gene	1905				
GBPCPCFC_00341	CDS	246				hypothetical protein
GBPCPCFC_00341	gene	246				
GBPCPCFC_00342	CDS	906	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
GBPCPCFC_00342	gene	906	lpxL			
GBPCPCFC_00343	CDS	1008	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
GBPCPCFC_00343	gene	1008	lpxK			
GBPCPCFC_00344	CDS	846	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
GBPCPCFC_00344	gene	846	lpxC			
GBPCPCFC_00345	CDS	90				hypothetical protein
GBPCPCFC_00345	gene	90				
GBPCPCFC_00346	CDS	1023	dadA	1.4.99.-		D-amino acid dehydrogenase
GBPCPCFC_00346	gene	1023	dadA			
GBPCPCFC_00347	CDS	168				hypothetical protein
GBPCPCFC_00347	gene	168				
GBPCPCFC_00348	CDS	555				hypothetical protein
GBPCPCFC_00348	gene	555				
GBPCPCFC_00349	CDS	648				hypothetical protein
GBPCPCFC_00349	gene	648				
GBPCPCFC_00350	CDS	651				hypothetical protein
GBPCPCFC_00350	gene	651				
GBPCPCFC_00351	CDS	615				hypothetical protein
GBPCPCFC_00351	gene	615				
GBPCPCFC_00352	CDS	654	chpT	2.7.99.-		Protein phosphotransferase ChpT
GBPCPCFC_00352	gene	654	chpT			
GBPCPCFC_00353	CDS	297				hypothetical protein
GBPCPCFC_00353	gene	297				
GBPCPCFC_00354	CDS	1776	sdhA_1	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
GBPCPCFC_00354	gene	1776	sdhA_1			
GBPCPCFC_00355	CDS	870	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
GBPCPCFC_00355	gene	870	udg			
GBPCPCFC_00356	CDS	942	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GBPCPCFC_00356	gene	942	rluD			
GBPCPCFC_00357	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GBPCPCFC_00357	gene	849	prmC			
GBPCPCFC_00358	CDS	654	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
GBPCPCFC_00358	gene	654	rpe			
GBPCPCFC_00359	CDS	222				hypothetical protein
GBPCPCFC_00359	gene	222				
GBPCPCFC_00360	CDS	612	greA		COG0782	Transcription elongation factor GreA
GBPCPCFC_00360	gene	612	greA			
GBPCPCFC_00361	CDS	336				hypothetical protein
GBPCPCFC_00361	gene	336				
GBPCPCFC_00362	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
GBPCPCFC_00362	gene	1782	dnaG			
GBPCPCFC_00363	CDS	1908	rpoD		COG0568	RNA polymerase sigma factor RpoD
GBPCPCFC_00363	gene	1908	rpoD			
GBPCPCFC_00364	CDS	750	truA_1	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GBPCPCFC_00364	gene	750	truA_1			
GBPCPCFC_00365	CDS	774				hypothetical protein
GBPCPCFC_00365	gene	774				
GBPCPCFC_00366	CDS	507				hypothetical protein
GBPCPCFC_00366	gene	507				
GBPCPCFC_00367	CDS	228	truA_2	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GBPCPCFC_00367	gene	228	truA_2			
GBPCPCFC_00368	CDS	1878	phlB_1			Protein PhlB
GBPCPCFC_00368	gene	1878	phlB_1			
GBPCPCFC_00369	CDS	153	truA_3	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GBPCPCFC_00369	gene	153	truA_3			
GBPCPCFC_00370	CDS	1893	ankX_1	2.7.1.-	COG0666	Phosphocholine transferase AnkX
GBPCPCFC_00370	gene	1893	ankX_1			
GBPCPCFC_00371	CDS	2028	phlB_2			Protein PhlB
GBPCPCFC_00371	gene	2028	phlB_2			
GBPCPCFC_00372	CDS	549	atpH			ATP synthase subunit delta, sodium ion specific
GBPCPCFC_00372	gene	549	atpH			
GBPCPCFC_00373	CDS	2562	phlB_3			Protein PhlB
GBPCPCFC_00373	gene	2562	phlB_3			
GBPCPCFC_00374	CDS	1545	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
GBPCPCFC_00374	gene	1545	atpA			
GBPCPCFC_00375	CDS	837	phlB_4			Protein PhlB
GBPCPCFC_00375	gene	837	phlB_4			
GBPCPCFC_00376	CDS	993	atpG		COG0224	ATP synthase gamma chain
GBPCPCFC_00376	gene	993	atpG			
GBPCPCFC_00377	CDS	1434	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
GBPCPCFC_00377	gene	1434	atpD			
GBPCPCFC_00378	CDS	444	atpC		COG0355	ATP synthase epsilon chain
GBPCPCFC_00378	gene	444	atpC			
GBPCPCFC_00379	CDS	1005	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
GBPCPCFC_00379	gene	1005	tagO			
GBPCPCFC_00380	CDS	342				hypothetical protein
GBPCPCFC_00380	gene	342				
GBPCPCFC_00381	CDS	345				hypothetical protein
GBPCPCFC_00381	gene	345				
GBPCPCFC_00382	CDS	417				hypothetical protein
GBPCPCFC_00382	gene	417				
GBPCPCFC_00383	CDS	873				hypothetical protein
GBPCPCFC_00383	gene	873				
GBPCPCFC_00384	CDS	387				hypothetical protein
GBPCPCFC_00384	gene	387				
GBPCPCFC_00385	CDS	1371	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GBPCPCFC_00385	gene	1371	murF			
GBPCPCFC_00386	CDS	1086	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GBPCPCFC_00386	gene	1086	mraY			
GBPCPCFC_00387	CDS	1293				hypothetical protein
GBPCPCFC_00387	gene	1293				
GBPCPCFC_00388	CDS	1086	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
GBPCPCFC_00388	gene	1086	tgt			
GBPCPCFC_00389	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GBPCPCFC_00389	gene	1182	phaA			
GBPCPCFC_00390	CDS	1122	pntAA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha part 1
GBPCPCFC_00390	gene	1122	pntAA			
GBPCPCFC_00391	CDS	657	lolA			Outer-membrane lipoprotein carrier protein
GBPCPCFC_00391	gene	657	lolA			
GBPCPCFC_00392	CDS	1527	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
GBPCPCFC_00392	gene	1527	dnaX			
GBPCPCFC_00393	CDS	312	ybaB		COG0718	Nucleoid-associated protein YbaB
GBPCPCFC_00393	gene	312	ybaB			
GBPCPCFC_00394	CDS	279	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
GBPCPCFC_00394	gene	279	mnhG1			
GBPCPCFC_00395	CDS	576	mnhA1		COG1009	Na(+)/H(+) antiporter subunit A1
GBPCPCFC_00395	gene	576	mnhA1			
GBPCPCFC_00396	CDS	429				hypothetical protein
GBPCPCFC_00396	gene	429				
GBPCPCFC_00397	CDS	1029		3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
GBPCPCFC_00397	gene	1029				
GBPCPCFC_00398	CDS	1155				hypothetical protein
GBPCPCFC_00398	gene	1155				
GBPCPCFC_00399	CDS	129				hypothetical protein
GBPCPCFC_00399	gene	129				
GBPCPCFC_00400	CDS	636	rsh_3	2.7.6.5		GTP pyrophosphokinase rsh
GBPCPCFC_00400	gene	636	rsh_3			
GBPCPCFC_00401	CDS	2493	valS	6.1.1.9		Valine--tRNA ligase
GBPCPCFC_00401	gene	2493	valS			
GBPCPCFC_00402	CDS	606				hypothetical protein
GBPCPCFC_00402	gene	606				
GBPCPCFC_00403	CDS	648				hypothetical protein
GBPCPCFC_00403	gene	648				
GBPCPCFC_00404	CDS	2223	ankX_2	2.7.1.-	COG0666	Phosphocholine transferase AnkX
GBPCPCFC_00404	gene	2223	ankX_2			
GBPCPCFC_00405	CDS	438				hypothetical protein
GBPCPCFC_00405	gene	438				
GBPCPCFC_00406	CDS	1089	hemH	4.99.1.1	COG0276	Ferrochelatase
GBPCPCFC_00406	gene	1089	hemH			
GBPCPCFC_00407	CDS	1029	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GBPCPCFC_00407	gene	1029	hemE			
GBPCPCFC_00408	CDS	825	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
GBPCPCFC_00408	gene	825	yqfL			
GBPCPCFC_00409	CDS	549	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
GBPCPCFC_00409	gene	549	rimL			
GBPCPCFC_00410	CDS	417	apaG			Protein ApaG
GBPCPCFC_00410	gene	417	apaG			
GBPCPCFC_00411	CDS	1041	lpxD	2.3.1.-		UDP-3-O-acylglucosamine N-acyltransferase
GBPCPCFC_00411	gene	1041	lpxD			
GBPCPCFC_00412	CDS	261				hypothetical protein
GBPCPCFC_00412	gene	261				
GBPCPCFC_00413	CDS	258				hypothetical protein
GBPCPCFC_00413	gene	258				
GBPCPCFC_00414	CDS	438	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
GBPCPCFC_00414	gene	438	fabZ			
GBPCPCFC_00415	CDS	825	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
GBPCPCFC_00415	gene	825	lpxA			
GBPCPCFC_00416	CDS	864	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
GBPCPCFC_00416	gene	864	lpxI			
GBPCPCFC_00417	CDS	459				hypothetical protein
GBPCPCFC_00417	gene	459				
GBPCPCFC_00418	CDS	201	rpmF		COG0333	50S ribosomal protein L32
GBPCPCFC_00418	gene	201	rpmF			
GBPCPCFC_00419	CDS	954	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GBPCPCFC_00419	gene	954	fabH_1			
GBPCPCFC_00420	CDS	264				hypothetical protein
GBPCPCFC_00420	gene	264				
GBPCPCFC_00421	CDS	360	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
GBPCPCFC_00421	gene	360	erpA			
GBPCPCFC_00422	CDS	2055	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
GBPCPCFC_00422	gene	2055	ccmF			
GBPCPCFC_00423	CDS	3348	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
GBPCPCFC_00423	gene	3348	addA			
GBPCPCFC_00424	CDS	504	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
GBPCPCFC_00424	gene	504	rppH			
GBPCPCFC_00425	CDS	1371	pleD			Response regulator PleD
GBPCPCFC_00425	gene	1371	pleD			
GBPCPCFC_00426	CDS	567	efp			Elongation factor P
GBPCPCFC_00426	gene	567	efp			
GBPCPCFC_00427	CDS	747	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
GBPCPCFC_00427	gene	747	suhB			
GBPCPCFC_00428	CDS	306				hypothetical protein
GBPCPCFC_00428	gene	306				
GBPCPCFC_00429	CDS	696	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
GBPCPCFC_00429	gene	696	psd			
GBPCPCFC_00430	CDS	765	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
GBPCPCFC_00430	gene	765	pcs			
GBPCPCFC_00431	CDS	1041	emrK		COG1566	putative multidrug resistance protein EmrK
GBPCPCFC_00431	gene	1041	emrK			
GBPCPCFC_00432	CDS	1158				hypothetical protein
GBPCPCFC_00432	gene	1158				
GBPCPCFC_00433	CDS	1560	emrB			Multidrug export protein EmrB
GBPCPCFC_00433	gene	1560	emrB			
GBPCPCFC_00434	CDS	471	mnhE1			Na(+)/H(+) antiporter subunit E1
GBPCPCFC_00434	gene	471	mnhE1			
GBPCPCFC_00435	CDS	2811	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
GBPCPCFC_00435	gene	2811	sucA			
GBPCPCFC_00436	CDS	1215	sucB_1	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
GBPCPCFC_00436	gene	1215	sucB_1			
GBPCPCFC_00437	CDS	2454				hypothetical protein
GBPCPCFC_00437	gene	2454				
GBPCPCFC_00438	rRNA	2763				23S ribosomal RNA
GBPCPCFC_00438	gene	2763				
GBPCPCFC_00439	rRNA	110				5S ribosomal RNA
GBPCPCFC_00439	gene	110				
GBPCPCFC_00440	CDS	558				hypothetical protein
GBPCPCFC_00440	gene	558				
GBPCPCFC_00441	CDS	438				hypothetical protein
GBPCPCFC_00441	gene	438				
GBPCPCFC_00442	CDS	747				hypothetical protein
GBPCPCFC_00442	gene	747				
GBPCPCFC_00443	CDS	1500	tlcA_1		COG3202	ADP,ATP carrier protein 1
GBPCPCFC_00443	gene	1500	tlcA_1			
GBPCPCFC_00444	tRNA	77				tRNA-Val(tac)
GBPCPCFC_00444	gene	77				
GBPCPCFC_00445	CDS	1185				hypothetical protein
GBPCPCFC_00445	gene	1185				
GBPCPCFC_00446	CDS	564				hypothetical protein
GBPCPCFC_00446	gene	564				
GBPCPCFC_00447	CDS	396				hypothetical protein
GBPCPCFC_00447	gene	396				
GBPCPCFC_00448	CDS	231	evgS_3	2.7.13.3	COG0784	Sensor protein EvgS
GBPCPCFC_00448	gene	231	evgS_3			
GBPCPCFC_00449	CDS	1845				hypothetical protein
GBPCPCFC_00449	gene	1845				
GBPCPCFC_00450	CDS	282				hypothetical protein
GBPCPCFC_00450	gene	282				
GBPCPCFC_00451	CDS	243				hypothetical protein
GBPCPCFC_00451	gene	243				
GBPCPCFC_00452	CDS	246				hypothetical protein
GBPCPCFC_00452	gene	246				
GBPCPCFC_00453	CDS	873				hypothetical protein
GBPCPCFC_00453	gene	873				
GBPCPCFC_00454	CDS	1293				hypothetical protein
GBPCPCFC_00454	gene	1293				
GBPCPCFC_00455	CDS	1452	traI_3			Multifunctional conjugation protein TraI
GBPCPCFC_00455	gene	1452	traI_3			
GBPCPCFC_00456	CDS	465				hypothetical protein
GBPCPCFC_00456	gene	465				
GBPCPCFC_00457	CDS	2031				hypothetical protein
GBPCPCFC_00457	gene	2031				
GBPCPCFC_00458	CDS	2856				hypothetical protein
GBPCPCFC_00458	gene	2856				
GBPCPCFC_00459	CDS	780				Actin-binding protein
GBPCPCFC_00459	gene	780				
GBPCPCFC_00460	CDS	1293				hypothetical protein
GBPCPCFC_00460	gene	1293				
GBPCPCFC_00461	CDS	483				hypothetical protein
GBPCPCFC_00461	gene	483				
GBPCPCFC_00462	CDS	1845				hypothetical protein
GBPCPCFC_00462	gene	1845				
GBPCPCFC_00463	CDS	180				hypothetical protein
GBPCPCFC_00463	gene	180				
GBPCPCFC_00464	CDS	1380				hypothetical protein
GBPCPCFC_00464	gene	1380				
GBPCPCFC_00465	CDS	1233				hypothetical protein
GBPCPCFC_00465	gene	1233				
GBPCPCFC_00466	CDS	1056				hypothetical protein
GBPCPCFC_00466	gene	1056				
GBPCPCFC_00467	CDS	429				hypothetical protein
GBPCPCFC_00467	gene	429				
GBPCPCFC_00468	CDS	1095				hypothetical protein
GBPCPCFC_00468	gene	1095				
GBPCPCFC_00469	CDS	198				hypothetical protein
GBPCPCFC_00469	gene	198				
GBPCPCFC_00470	CDS	186				hypothetical protein
GBPCPCFC_00470	gene	186				
GBPCPCFC_00471	CDS	438				hypothetical protein
GBPCPCFC_00471	gene	438				
GBPCPCFC_00472	CDS	546				hypothetical protein
GBPCPCFC_00472	gene	546				
GBPCPCFC_00473	CDS	174				hypothetical protein
GBPCPCFC_00473	gene	174				
GBPCPCFC_00474	CDS	273				hypothetical protein
GBPCPCFC_00474	gene	273				
GBPCPCFC_00475	CDS	321				hypothetical protein
GBPCPCFC_00475	gene	321				
GBPCPCFC_00476	CDS	1293				hypothetical protein
GBPCPCFC_00476	gene	1293				
GBPCPCFC_00477	CDS	195				hypothetical protein
GBPCPCFC_00477	gene	195				
GBPCPCFC_00478	CDS	279				hypothetical protein
GBPCPCFC_00478	gene	279				
GBPCPCFC_00479	CDS	1023				hypothetical protein
GBPCPCFC_00479	gene	1023				
GBPCPCFC_00480	CDS	90				hypothetical protein
GBPCPCFC_00480	gene	90				
GBPCPCFC_00481	CDS	429				hypothetical protein
GBPCPCFC_00481	gene	429				
GBPCPCFC_00482	CDS	1095				hypothetical protein
GBPCPCFC_00482	gene	1095				
GBPCPCFC_00483	CDS	2169				hypothetical protein
GBPCPCFC_00483	gene	2169				
GBPCPCFC_00484	CDS	150				hypothetical protein
GBPCPCFC_00484	gene	150				
GBPCPCFC_00485	CDS	417				hypothetical protein
GBPCPCFC_00485	gene	417				
GBPCPCFC_00486	CDS	600	dpnM_4	2.1.1.72		Modification methylase DpnIIA
GBPCPCFC_00486	gene	600	dpnM_4			
GBPCPCFC_00487	CDS	342				hypothetical protein
GBPCPCFC_00487	gene	342				
GBPCPCFC_00488	CDS	399				hypothetical protein
GBPCPCFC_00488	gene	399				
GBPCPCFC_00489	CDS	1845				hypothetical protein
GBPCPCFC_00489	gene	1845				
GBPCPCFC_00490	CDS	237				hypothetical protein
GBPCPCFC_00490	gene	237				
GBPCPCFC_00491	CDS	330				hypothetical protein
GBPCPCFC_00491	gene	330				
GBPCPCFC_00492	CDS	375				hypothetical protein
GBPCPCFC_00492	gene	375				
GBPCPCFC_00493	CDS	561				hypothetical protein
GBPCPCFC_00493	gene	561				
GBPCPCFC_00494	CDS	468				hypothetical protein
GBPCPCFC_00494	gene	468				
GBPCPCFC_00495	CDS	384	evgS_4	2.7.13.3	COG0784	Sensor protein EvgS
GBPCPCFC_00495	gene	384	evgS_4			
GBPCPCFC_00496	CDS	1839				hypothetical protein
GBPCPCFC_00496	gene	1839				
GBPCPCFC_00497	CDS	174				hypothetical protein
GBPCPCFC_00497	gene	174				
GBPCPCFC_00498	CDS	1095				hypothetical protein
GBPCPCFC_00498	gene	1095				
GBPCPCFC_00499	CDS	564				hypothetical protein
GBPCPCFC_00499	gene	564				
GBPCPCFC_00500	CDS	351				hypothetical protein
GBPCPCFC_00500	gene	351				
GBPCPCFC_00501	CDS	342				hypothetical protein
GBPCPCFC_00501	gene	342				
GBPCPCFC_00502	CDS	810	traD_1			Coupling protein TraD
GBPCPCFC_00502	gene	810	traD_1			
GBPCPCFC_00503	CDS	1614				hypothetical protein
GBPCPCFC_00503	gene	1614				
GBPCPCFC_00504	CDS	1293				hypothetical protein
GBPCPCFC_00504	gene	1293				
GBPCPCFC_00505	CDS	1095				hypothetical protein
GBPCPCFC_00505	gene	1095				
GBPCPCFC_00506	CDS	2031				hypothetical protein
GBPCPCFC_00506	gene	2031				
GBPCPCFC_00507	CDS	342				hypothetical protein
GBPCPCFC_00507	gene	342				
GBPCPCFC_00508	CDS	351				hypothetical protein
GBPCPCFC_00508	gene	351				
GBPCPCFC_00509	CDS	1140				hypothetical protein
GBPCPCFC_00509	gene	1140				
GBPCPCFC_00510	CDS	1095				hypothetical protein
GBPCPCFC_00510	gene	1095				
GBPCPCFC_00511	CDS	420				hypothetical protein
GBPCPCFC_00511	gene	420				
GBPCPCFC_00512	CDS	465				hypothetical protein
GBPCPCFC_00512	gene	465				
GBPCPCFC_00513	CDS	2304	traI_4			Multifunctional conjugation protein TraI
GBPCPCFC_00513	gene	2304	traI_4			
GBPCPCFC_00514	CDS	246				hypothetical protein
GBPCPCFC_00514	gene	246				
GBPCPCFC_00515	CDS	243				hypothetical protein
GBPCPCFC_00515	gene	243				
GBPCPCFC_00516	CDS	159				hypothetical protein
GBPCPCFC_00516	gene	159				
GBPCPCFC_00517	CDS	1095				hypothetical protein
