g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
None-gene-31193,contig_442,6,146712,0.0004,4463.5,0.2853,0.8321,0.0,0.3389,-1.5216,1471,0.0549,-0.1986,0.5748,0,0,0.1723,0.0057,0.2328,0.0002,0.363,0.2885,-0.7291
None-gene-70622,contig_442,6,146712,0.0004,4463.5,0.2853,0.8321,0.0,0.3389,-1.5216,16123,0.1624,3.6916,0.1825,0,0,0.5311,0.0,0.5449,0.0,0.3466,0.2588,-1.2053
None-gene-95390,contig_442,6,146712,0.0004,4463.5,0.2853,0.8321,0.0,0.3389,-1.5216,171,0.0454,-0.5438,0.3027,0,0,0.1502,0.0333,0.1877,0.0076,0.4211,0.3936,0.9592
None-gene-136551,contig_442,6,146712,0.0004,4463.5,0.2853,0.8321,0.0,0.3389,-1.5216,1898,0.058,-0.0853,0.8873,0,0,0.1081,0.0842,0.1947,0.0017,0.4484,0.4431,1.7538
None-gene-138702,contig_442,6,146712,0.0004,4463.5,0.2853,0.8321,0.0,0.3389,-1.5216,834,0.0502,-0.3678,0.9022,1,0,-0.0101,0.8721,0.0514,0.4127,0.4281,0.4063,1.163
None-gene-1906,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,1112,0.0613,-0.294,0.9843,1,0,0.1858,0.0028,0.1741,0.0052,0.3957,0.29,0.2212
None-gene-4161,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,9102,0.1861,1.8275,0.9658,0,0,0.3245,0.0,0.347,0.0,0.399,0.2951,0.3186
None-gene-17748,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,222,0.0474,-0.5303,0.8541,0,0,0.1164,0.0842,0.0894,0.1853,0.3874,0.2773,-0.0202
None-gene-19237,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,1617,0.0692,-0.1599,0.8419,0,0,0.2371,0.0001,0.2375,0.0001,0.457,0.3837,2.0055
None-gene-24635,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,1300,0.0642,-0.244,0.7975,0,0,0.2449,0.0001,0.2512,0.0,0.4515,0.3753,1.8461
None-gene-27943,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,572,0.0529,-0.4373,0.7703,0,0,0.0843,0.1987,0.0809,0.2175,0.3497,0.2197,-1.118
None-gene-29119,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,237,0.0476,-0.5263,0.7607,0,0,0.1528,0.0325,0.1623,0.023,0.3629,0.2399,-0.7334
None-gene-29501,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,2017,0.0754,-0.0537,0.7575,0,0,0.0946,0.1313,0.1625,0.0092,0.3763,0.2604,-0.3427
None-gene-30923,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,174,0.0467,-0.543,0.7458,0,0,-0.0251,0.7033,-0.0442,0.5026,0.4483,0.3703,1.7512
None-gene-35856,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,436,0.0508,-0.4734,0.7053,0,0,0.1043,0.1005,0.0866,0.1732,0.4266,0.3372,1.1207
None-gene-53915,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,3484,0.0983,0.3358,0.5568,0,0,0.3427,0.0,0.336,0.0,0.4168,0.3222,0.8344
None-gene-58720,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,636,0.0539,-0.4203,0.5174,0,0,0.1611,0.0098,0.1532,0.0141,0.4638,0.3941,2.2038
None-gene-60454,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,579,0.053,-0.4355,0.5031,0,0,0.0951,0.1291,0.1055,0.0922,0.4784,0.4163,2.6278
None-gene-61669,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,4842,0.1195,0.6964,0.4931,0,0,0.2487,0.0001,0.3082,0.0,0.387,0.2768,-0.0306
None-gene-63332,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,896,0.0579,-0.3513,0.4794,0,0,0.1629,0.009,0.222,0.0003,0.4163,0.3215,0.8208
None-gene-173664,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,1785,0.0718,-0.1153,0.4421,0,0,0.2,0.0013,0.165,0.0082,0.3602,0.2358,-0.8104
None-gene-201424,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,579,0.053,-0.4355,0.6604,0,0,0.1013,0.1115,0.113,0.0756,0.4128,0.3161,0.7186
None-gene-202284,contig_434,18,243321,0.0007,2107.5,0.1339,0.8954,0.0,0.347,-0.8244,8345,0.1742,1.6265,0.7313,1,0,0.2994,0.0,0.2886,0.0,0.3464,0.2148,-1.2115
None-gene-55417,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,1425,0.0928,-0.2108,0.0838,1,0,0.0734,0.242,0.1572,0.0118,0.3839,0.2754,-0.1228
None-gene-56905,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,717,0.0613,-0.3988,0.0987,0,0,0.1117,0.0745,0.2067,0.0009,0.3877,0.2839,-0.0103
None-gene-58163,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,451,0.0495,-0.4695,0.1176,0,0,0.1382,0.0316,0.1426,0.0266,0.3614,0.2263,-0.7756
None-gene-80254,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,510,0.0521,-0.4538,0.5399,0,0,-0.03,0.6331,0.0431,0.4926,0.4412,0.4009,1.5446
None-gene-82157,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,3179,0.1707,0.2549,0.6271,0,0,0.2228,0.0003,0.3535,0.0,0.3724,0.2504,-0.4549
None-gene-85532,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,792,0.0647,-0.3789,0.6459,0,0,0.0387,0.5376,0.0723,0.2492,0.4015,0.3141,0.3908
None-gene-99122,contig_441,7,104892,0.0003,1066.2857,0.047,0.733,0.0,0.3465,-0.8622,390,0.0468,-0.4856,0.8974,1,0,0.1523,0.0148,0.066,0.2929,0.4513,0.423,1.8386
None-gene-7926,contig_446,4,50459,0.0001,4427.0,0.0998,0.5807,0.0,0.3314,-2.1767,4658,0.0817,0.6475,0.6859,1,0,0.1126,0.0721,0.327,0.0,0.3489,0.3047,-1.1409
None-gene-11413,contig_446,4,50459,0.0001,4427.0,0.0998,0.5807,0.0,0.3314,-2.1767,1171,0.0086,-0.2783,0.5477,0,0,0.0625,0.3196,0.2317,0.0002,0.3561,0.3411,-0.9302
None-gene-16457,contig_446,4,50459,0.0001,4427.0,0.0998,0.5807,0.0,0.3314,-2.1767,5872,0.1071,0.9699,0.3477,0,0,0.387,0.0,0.4684,0.0,0.3534,0.3273,-1.0097
None-gene-32758,contig_446,4,50459,0.0001,4427.0,0.0998,0.5807,0.0,0.3314,-2.1767,6007,0.11,1.0057,0.5364,1,0,0.2741,0.0,0.4712,0.0,0.3303,0.2115,-1.6814
None-gene-3238,contig_455,3,7480,0.0,1168.6667,0.0512,0.2694,0.0,0.6747,27.6321,626,0.0547,-0.423,0.1343,1,0,0.0889,0.1952,0.2238,0.001,0.6837,0.192,8.6001
None-gene-3968,contig_455,3,7480,0.0,1168.6667,0.0512,0.2694,0.0,0.6747,27.6321,306,0.0417,-0.508,0.1423,0,0,0.1587,0.0296,0.3451,0.0,0.7124,0.4006,9.4354
None-gene-4755,contig_455,3,7480,0.0,1168.6667,0.0512,0.2694,0.0,0.6747,27.6321,2574,0.1342,0.0942,0.9593,1,0,0.2051,0.0016,0.7047,0.0,0.6974,0.2912,8.9973
None-gene-3300,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,4092,0.1163,0.4973,0.882,1,0,0.069,0.2712,0.327,0.0,0.4125,0.3087,0.7108
None-gene-8810,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,5748,0.1507,0.937,0.685,0,0,0.3553,0.0,0.4925,0.0,0.389,0.2682,0.0269
None-gene-15999,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,1804,0.0688,-0.1102,0.4279,0,0,0.1155,0.0651,0.2851,0.0,0.4412,0.3583,1.5465
None-gene-19878,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,1097,0.0541,-0.2979,0.2891,0,0,0.1343,0.0317,0.2194,0.0004,0.4312,0.3409,1.2537
None-gene-21911,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,3562,0.1053,0.3565,0.2164,0,0,0.3825,0.0,0.5155,0.0,0.4034,0.2931,0.4464
None-gene-27143,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,1418,0.0608,-0.2127,0.0293,0,0,0.1195,0.0562,0.2514,0.0,0.3766,0.2468,-0.3344
None-gene-29096,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,854,0.049,-0.3625,0.071,0,0,0.0232,0.7119,0.146,0.0195,0.4532,0.3788,1.8933
None-gene-29381,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,454,0.0407,-0.4687,0.0669,0,0,0.0113,0.8576,0.1295,0.0384,0.4736,0.414,2.487
None-gene-29949,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,144,0.0343,-0.551,0.0761,0,0,-0.0436,0.5441,0.0059,0.9351,0.4792,0.4236,2.6498
None-gene-32059,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,708,0.046,-0.4012,0.1718,0,0,0.0767,0.2211,0.1281,0.0406,0.4308,0.3402,1.2425
None-gene-33112,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,3546,0.1049,0.3523,0.3109,0,0,0.2696,0.0,0.3838,0.0,0.399,0.2855,0.3189
None-gene-41542,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,186,0.0352,-0.5398,0.4922,0,0,0.1247,0.1063,0.1674,0.0296,0.4462,0.3669,1.6918
None-gene-41943,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,948,0.051,-0.3375,0.5338,0,0,0.0696,0.267,0.1355,0.0302,0.4314,0.3414,1.2612
None-gene-48666,contig_450,14,55925,0.0002,2193.1429,0.1007,0.6029,0.0,0.374,1.5191,6143,0.1589,1.0418,0.9601,1,0,0.2278,0.0002,0.4212,0.0,0.3516,0.2038,-1.0607
None-gene-1393,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,19605,0.211,4.6161,0.9929,1,0,0.568,0.0,0.5854,0.0,0.373,0.2784,-0.4382
None-gene-24152,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,495,0.0568,-0.4578,0.8766,0,0,0.037,0.5561,0.0642,0.3062,0.4323,0.3822,1.2871
None-gene-24180,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,261,0.0549,-0.5199,0.8765,0,0,0.1156,0.0782,0.1104,0.0926,0.4483,0.4101,1.7512
None-gene-26350,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,159,0.0541,-0.547,0.8654,0,0,0.0782,0.2556,0.1023,0.1367,0.434,0.385,1.3348
None-gene-36056,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,981,0.0607,-0.3287,0.8158,0,0,0.1543,0.0134,0.1561,0.0124,0.3935,0.3142,0.157
None-gene-48479,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,1391,0.064,-0.2199,0.7524,0,0,0.1658,0.0078,0.0755,0.2289,0.4249,0.3691,1.0704
None-gene-68344,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,252,0.0548,-0.5223,0.6509,0,0,0.0563,0.3777,0.1324,0.0372,0.4444,0.4034,1.6397
None-gene-68597,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,898,0.06,-0.3508,0.6496,0,0,0.0213,0.7349,0.0185,0.7677,0.4243,0.3681,1.053
None-gene-76680,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,3208,0.0787,0.2626,0.6083,0,0,0.2396,0.0001,0.2997,0.0,0.3513,0.2405,-1.0697
None-gene-96571,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,866,0.0598,-0.3593,0.5067,0,0,0.278,0.0,0.2777,0.0,0.3903,0.3087,0.0646
None-gene-100453,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,288,0.0551,-0.5127,0.4868,0,0,0.0764,0.2299,0.1078,0.0898,0.3576,0.2516,-0.8856
None-gene-143646,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,2315,0.0715,0.0255,0.2662,0,0,0.1802,0.0038,0.1398,0.0253,0.4337,0.3846,1.3269
None-gene-165419,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,965,0.0606,-0.333,0.155,0,0,0.1867,0.0027,0.1883,0.0025,0.3896,0.3075,0.0453
None-gene-214854,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,1014,0.061,-0.32,0.1027,0,0,0.0727,0.2467,0.0286,0.6489,0.5158,0.5281,3.7149
None-gene-216188,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,9749,0.1314,1.9993,0.1542,0,0,0.3079,0.0,0.3774,0.0,0.3569,0.2502,-0.9083
None-gene-224578,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,1359,0.0638,-0.2284,0.1542,0,0,0.1031,0.0998,0.1822,0.0034,0.3922,0.312,0.1199
None-gene-228051,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,18403,0.2013,4.297,0.259,0,0,0.4612,0.0,0.5169,0.0,0.351,0.2399,-1.0794
None-gene-241418,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,884,0.0599,-0.3545,0.2378,0,0,0.1029,0.1006,0.1194,0.0564,0.3959,0.3185,0.2283
None-gene-247145,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,3664,0.0824,0.3836,0.2812,0,0,0.373,0.0,0.3562,0.0,0.3649,0.2643,-0.6743
None-gene-257622,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,6103,0.102,1.0312,0.3472,0,0,0.2336,0.0002,0.2909,0.0,0.3965,0.3196,0.2457
None-gene-268088,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,1233,0.0627,-0.2618,0.3758,0,0,0.1287,0.0395,0.0903,0.1495,0.4071,0.3381,0.5544
None-gene-287092,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,594,0.0576,-0.4315,0.4696,0,0,0.0004,0.9945,0.0495,0.4301,0.4276,0.3739,1.15
None-gene-321793,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,1683,0.0664,-0.1423,0.6524,0,0,0.0921,0.1419,0.1194,0.0563,0.3666,0.2672,-0.6247
None-gene-323838,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,405,0.0561,-0.4817,0.6564,0,0,0.0627,0.3252,0.0321,0.615,0.4914,0.4854,3.0045
None-gene-368121,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,315,0.0553,-0.5056,0.8821,0,0,0.1929,0.0039,0.1494,0.026,0.4381,0.3922,1.455
None-gene-388734,contig_409,26,391511,0.0011,2981.2308,0.2594,0.8987,0.0,0.3427,-1.1963,422,0.0562,-0.4772,0.988,1,0,0.0068,0.9151,0.0024,0.9697,0.41,0.343,0.6363
None-gene-30104,contig_456,2,37952,0.0001,2871.5,0.1307,0.5718,0.0,0.3596,0.2684,316,0.036,-0.5053,0.603,1,0,0.0241,0.7013,0.1585,0.0111,0.3892,0.0663,0.0338
None-gene-32011,contig_456,2,37952,0.0001,2871.5,0.1307,0.5718,0.0,0.3596,0.2684,5427,0.1177,0.8517,0.9729,1,0,0.4148,0.0,0.5911,0.0,0.4369,0.2956,1.4199
None-gene-3041,contig_465,1,20681,0.0001,2193.0,0.18,0.4857,0.0,0.3332,-2.0198,2193,0.0769,-0.0069,0.706,1,1,-0.0281,0.6548,0.3637,0.0,0.4036,0.3178,0.4502
None-gene-3949,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,13246,0.2115,2.9277,0.9839,1,0,0.3663,0.0,0.3776,0.0,0.3658,0.2355,-0.6468
None-gene-15599,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,273,0.0485,-0.5167,0.9362,0,0,0.1615,0.0122,0.1092,0.0915,0.4835,0.4781,2.7764
None-gene-15985,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,189,0.0475,-0.539,0.9346,0,0,-0.0073,0.9145,-0.009,0.8949,0.455,0.4194,1.9476
None-gene-26605,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1763,0.0672,-0.1211,0.8912,0,0,0.2293,0.0002,0.2035,0.0011,0.3902,0.2858,0.0629
None-gene-31330,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,322,0.0491,-0.5037,0.8719,0,0,0.082,0.1911,0.0327,0.603,0.3727,0.2496,-0.4483
None-gene-34076,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,547,0.052,-0.444,0.8607,0,0,-0.0167,0.7931,0.0282,0.659,0.3766,0.2577,-0.334
None-gene-44288,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,249,0.0482,-0.5231,0.8189,0,0,0.0544,0.414,0.0438,0.5102,0.4578,0.4251,2.0292
None-gene-93486,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1345,0.062,-0.2321,0.6178,0,0,0.1283,0.0403,0.1161,0.0636,0.3844,0.2737,-0.1075
None-gene-102815,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,354,0.0495,-0.4952,0.5796,0,0,0.0216,0.7392,0.0382,0.555,0.4266,0.3607,1.1192
None-gene-120343,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,501,0.0514,-0.4562,0.508,0,0,-0.0251,0.6936,-0.0631,0.3225,0.4072,0.3207,0.5558
None-gene-134606,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,210,0.0477,-0.5334,0.4496,0,0,-0.0622,0.3584,-0.049,0.47,0.3667,0.2372,-0.623
None-gene-142437,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1020,0.0579,-0.3184,0.4176,0,0,0.1907,0.0022,0.1875,0.0026,0.4108,0.3282,0.6605
None-gene-144459,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1851,0.0683,-0.0977,0.4094,0,0,0.0822,0.19,0.0981,0.1173,0.4349,0.3779,1.362
None-gene-166024,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,712,0.054,-0.4002,0.3212,0,0,0.2187,0.0004,0.1917,0.0021,0.4101,0.3268,0.6409
None-gene-206182,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,3236,0.0857,0.27,0.157,0,0,0.2146,0.0005,0.2238,0.0003,0.3989,0.3038,0.3162
None-gene-237297,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,378,0.0499,-0.4888,0.0298,0,0,0.2097,0.0007,0.221,0.0004,0.3995,0.3048,0.3314
None-gene-260996,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,810,0.0553,-0.3741,0.0704,0,0,0.067,0.2859,0.0234,0.7097,0.3543,0.2117,-0.9821
None-gene-321915,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,372,0.0498,-0.4904,0.3177,0,0,0.1607,0.0123,0.1209,0.0605,0.422,0.3514,0.988
None-gene-337743,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,2275,0.0737,0.0148,0.3902,0,0,0.382,0.0,0.3592,0.0,0.3622,0.228,-0.753
None-gene-343767,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,951,0.057,-0.3367,0.4094,0,0,0.0074,0.9436,0.2033,0.0494,0.4732,0.4568,2.4758
None-gene-351193,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,4426,0.1007,0.5859,0.454,0,0,0.3782,0.0,0.4172,0.0,0.4067,0.3197,0.5413
None-gene-367860,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,5426,0.1132,0.8515,0.5262,0,0,0.2745,0.0,0.2304,0.0002,0.3647,0.2332,-0.6794
None-gene-368985,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,147,0.0469,-0.5502,0.5092,0,0,-0.091,0.1795,-0.0679,0.3172,0.4286,0.3648,1.1779
None-gene-370676,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,788,0.055,-0.38,0.5188,0,0,0.2917,0.0,0.2624,0.0,0.3985,0.3028,0.3025
None-gene-380122,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,5169,0.11,0.7832,0.5753,0,0,0.2681,0.0,0.1188,0.0576,0.3726,0.2494,-0.4502
None-gene-392352,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1151,0.0596,-0.2836,0.6089,0,0,-0.0577,0.3579,0.003,0.9623,0.4049,0.316,0.4883
None-gene-395339,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1176,0.0599,-0.277,0.6212,0,0,-0.0549,0.3816,-0.0684,0.2754,0.3784,0.2614,-0.2816
None-gene-400526,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,7432,0.1384,1.3841,0.668,0,0,0.1776,0.0044,0.1879,0.0025,0.3852,0.2755,-0.083
None-gene-401162,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,9080,0.1591,1.8216,0.6773,0,0,0.2393,0.0001,0.238,0.0001,0.3795,0.2637,-0.2492
None-gene-404461,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,3497,0.089,0.3393,0.668,0,0,0.0403,0.5206,0.0542,0.388,0.3981,0.3019,0.2902
None-gene-415368,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1855,0.0684,-0.0967,0.7059,0,0,0.1276,0.0413,0.1121,0.0734,0.4323,0.3726,1.2877
None-gene-422520,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,287,0.0487,-0.513,0.7287,0,0,-0.0851,0.1878,-0.0757,0.2415,0.4495,0.4079,1.7861
None-gene-426615,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,537,0.0518,-0.4466,0.7465,0,0,0.1385,0.0289,0.1216,0.0554,0.4022,0.3105,0.4118
None-gene-437936,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,6702,0.1293,1.1902,0.818,0,0,0.3219,0.0,0.3093,0.0,0.4333,0.3746,1.3156
None-gene-451529,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,489,0.0512,-0.4594,0.8481,0,0,0.1763,0.0053,0.2298,0.0003,0.4172,0.3413,0.8465
None-gene-457450,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,3849,0.0934,0.4327,0.8861,0,0,0.367,0.0,0.2957,0.0,0.4186,0.3442,0.8864
None-gene-466636,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,1308,0.0615,-0.2419,0.9133,0,0,0.1111,0.076,0.1129,0.0713,0.3853,0.2757,-0.0803
None-gene-471362,contig_388,38,489160,0.0014,2527.8947,0.1666,0.8643,0.0,0.3534,-0.2648,12137,0.1975,2.6333,0.9769,1,0,0.3698,0.0,0.3942,0.0,0.3687,0.2414,-0.5636
None-gene-1505,contig_461,5,71984,0.0002,613.0,0.0172,0.6915,0.0,0.3389,-1.5258,741,0.0923,-0.3925,0.9582,1,0,0.1494,0.0167,0.2147,0.0005,0.4399,0.3612,1.5088
None-gene-2977,contig_461,5,71984,0.0002,613.0,0.0172,0.6915,0.0,0.3389,-1.5258,986,0.1219,-0.3274,0.9173,0,0,0.0888,0.1564,0.1464,0.0191,0.3915,0.2408,0.0989
None-gene-3060,contig_461,5,71984,0.0002,613.0,0.0172,0.6915,0.0,0.3389,-1.5258,903,0.1119,-0.3494,0.915,0,0,0.0694,0.2687,0.123,0.0493,0.3931,0.2449,0.147
None-gene-43782,contig_461,5,71984,0.0002,613.0,0.0172,0.6915,0.0,0.3389,-1.5258,114,0.0166,-0.5589,0.2196,0,0,0.1835,0.0237,0.1731,0.033,0.4298,0.336,1.2144
None-gene-52203,contig_461,5,71984,0.0002,613.0,0.0172,0.6915,0.0,0.3389,-1.5258,321,0.0416,-0.504,0.4593,1,0,0.1551,0.0143,0.1369,0.0308,0.4237,0.3207,1.0355
None-gene-2666,contig_389,49,499797,0.0015,2506.2857,0.2111,0.8206,0.0,0.349,-0.6485,11444,0.1654,2.4493,0.9893,1,0,0.3179,0.0,0.253,0.0,0.3695,0.2536,-0.5394
None-gene-16977,contig_389,49,499797,0.0015,2506.2857,0.2111,0.8206,0.0,0.349,-0.6485,204,0.054,-0.535,0.9321,0,0,0.0224,0.7518,-0.0257,0.7165,0.3775,0.271,-0.3092
None-gene-17709,contig_389,49,499797,0.0015,2506.2857,0.2111,0.8206,0.0,0.349,-0.6485,1299,0.0649,-0.2443,0.9291,0,0,0.0832,0.1844,0.1015,0.1051,0.3795,0.2755,-0.249
